date,symbol,gap_pct,direction,entry_price,sl_price,target_price,outcome,exit_price,pnl_pct,pnl_rs,exit_time,candle_idx,month,gap_bucket
2025-01-16,ACC,3.45,SHORT,2037.7,2047.89,2017.32,LOSS,2047.89,-0.5,-499.24,2025-01-16 09:15:00+05:30,0,2025-01,3-5%
2025-04-07,ACC,-4.13,LONG,1885.05,1875.62,1903.9,LOSS,1875.62,-0.5,-499.54,2025-04-07 09:15:00+05:30,0,2025-04,3-5%
2025-05-12,ACC,2.08,SHORT,1849.8,1859.05,1831.3,LOSS,1859.05,-0.5,-499.45,2025-05-12 09:15:00+05:30,0,2025-05,2-3%
2025-08-18,ACC,2.53,SHORT,1826.4,1835.53,1808.14,LOSS,1835.53,-0.5,-493.13,2025-08-18 09:15:00+05:30,0,2025-08,2-3%
2025-11-03,ACC,2.09,SHORT,1919.2,1928.8,1900.01,WIN,1900.01,1.0,997.98,2025-11-03 09:15:00+05:30,0,2025-11,2-3%
2026-03-09,ACC,-2.05,LONG,1469.3,1461.95,1483.99,LOSS,1461.95,-0.5,-499.56,2026-03-09 09:15:00+05:30,0,2026-03,2-3%
2026-04-01,ACC,2.61,SHORT,1285.6,1292.03,1272.74,LOSS,1292.03,-0.5,-494.96,2026-04-01 09:15:00+05:30,0,2026-04,2-3%
2026-04-08,ACC,2.69,SHORT,1376.0,1382.88,1362.24,LOSS,1382.88,-0.5,-495.36,2026-04-08 09:15:00+05:30,0,2026-04,2-3%
2026-04-15,ACC,2.31,SHORT,1439.2,1446.4,1424.81,WIN,1424.81,1.0,993.05,2026-04-15 09:15:00+05:30,0,2026-04,2-3%
2024-05-30,ALKEM,-2.76,LONG,5134.7,5109.03,5186.05,LOSS,5109.03,-0.5,-487.8,2024-05-30 09:15:00+05:30,0,2024-05,2-3%
2025-04-07,ALKEM,-4.39,LONG,4622.9,4599.79,4669.13,WIN,4669.13,1.0,970.81,2025-04-07 09:15:00+05:30,0,2025-04,3-5%
2025-05-30,ALKEM,-3.28,LONG,5121.0,5095.39,5172.21,LOSS,5095.39,-0.5,-486.5,2025-05-30 09:15:00+05:30,0,2025-05,3-5%
2025-08-13,ALKEM,2.21,SHORT,5279.0,5305.4,5226.21,LOSS,5305.4,-0.5,-475.11,2025-08-13 09:15:00+05:30,0,2025-08,2-3%
2026-03-02,ALKEM,-2.1,LONG,5500.0,5472.5,5555.0,WIN,5555.0,1.0,990.0,2026-03-02 09:15:00+05:30,0,2026-03,2-3%
2023-06-30,AMBER,-2.21,LONG,2207.9,2196.86,2229.98,LOSS,2196.86,-0.5,-496.78,2023-06-30 09:15:00+05:30,0,2023-06,2-3%
2023-08-25,AMBER,3.43,SHORT,2896.95,2911.43,2867.98,WIN,2867.98,1.0,984.96,2023-08-25 09:15:00+05:30,0,2023-08,3-5%
2023-09-01,AMBER,3.39,SHORT,3005.05,3020.08,2975.0,LOSS,3020.08,-0.5,-495.83,2023-09-01 09:15:00+05:30,0,2023-09,3-5%
2023-09-07,AMBER,3.79,SHORT,3120.0,3135.6,3088.8,LOSS,3135.6,-0.5,-499.2,2023-09-07 09:15:00+05:30,0,2023-09,3-5%
2023-09-14,AMBER,2.51,SHORT,2921.4,2936.01,2892.19,LOSS,2936.01,-0.5,-496.64,2023-09-14 09:15:00+05:30,0,2023-09,2-3%
2023-10-23,AMBER,-4.83,LONG,2890.05,2875.6,2918.95,LOSS,2875.6,-0.5,-491.31,2023-10-23 09:15:00+05:30,0,2023-10,3-5%
2023-10-25,AMBER,4.07,SHORT,2888.0,2902.44,2859.12,LOSS,2902.44,-0.5,-490.96,2023-10-25 09:15:00+05:30,0,2023-10,3-5%
2023-11-13,AMBER,3.56,SHORT,3160.15,3175.95,3128.55,WIN,3128.55,1.0,979.65,2023-11-13 09:15:00+05:30,0,2023-11,3-5%
2023-12-15,AMBER,2.2,SHORT,3184.0,3199.92,3152.16,LOSS,3199.92,-0.5,-493.52,2023-12-15 09:15:00+05:30,0,2023-12,2-3%
2024-01-29,AMBER,2.02,SHORT,4186.1,4207.03,4144.24,LOSS,4207.03,-0.5,-481.4,2024-01-29 09:15:00+05:30,0,2024-01,2-3%
2024-02-12,AMBER,-9.71,LONG,3690.0,3671.55,3726.9,WIN,3726.9,1.0,996.3,2024-02-12 09:15:00+05:30,0,2024-02,5-10%
2024-02-14,AMBER,-2.69,LONG,3600.6,3582.6,3636.61,LOSS,3582.6,-0.5,-486.08,2024-02-14 09:15:00+05:30,0,2024-02,2-3%
2024-03-04,AMBER,2.47,SHORT,3661.3,3679.61,3624.69,WIN,3624.69,1.0,988.55,2024-03-04 09:15:00+05:30,0,2024-03,2-3%
2024-03-18,AMBER,3.54,SHORT,3447.6,3464.84,3413.12,LOSS,3464.84,-0.5,-499.9,2024-03-18 09:15:00+05:30,0,2024-03,3-5%
2024-03-22,AMBER,3.2,SHORT,3478.85,3496.24,3444.06,LOSS,3496.24,-0.5,-487.04,2024-03-22 09:15:00+05:30,0,2024-03,3-5%
2024-04-15,AMBER,-2.27,LONG,3611.05,3592.99,3647.16,LOSS,3592.99,-0.5,-487.49,2024-04-15 09:15:00+05:30,0,2024-04,2-3%
2024-06-03,AMBER,4.06,SHORT,3740.0,3758.7,3702.6,LOSS,3758.7,-0.5,-486.2,2024-06-03 09:15:00+05:30,0,2024-06,3-5%
2024-07-29,AMBER,2.51,SHORT,4490.2,4512.65,4445.3,LOSS,4512.65,-0.5,-493.92,2024-07-29 09:15:00+05:30,0,2024-07,2-3%
2024-08-05,AMBER,-3.53,LONG,4235.15,4213.97,4277.5,LOSS,4213.97,-0.5,-487.04,2024-08-05 09:15:00+05:30,0,2024-08,3-5%
2024-08-12,AMBER,-2.04,LONG,4227.0,4205.86,4269.27,LOSS,4205.86,-0.5,-486.11,2024-08-12 09:15:00+05:30,0,2024-08,2-3%
2024-10-21,AMBER,3.45,SHORT,5590.05,5618.0,5534.15,LOSS,5618.0,-0.5,-475.15,2024-10-21 09:15:00+05:30,0,2024-10,3-5%
2024-10-24,AMBER,-2.17,LONG,6269.1,6237.75,6331.79,LOSS,6237.75,-0.5,-470.18,2024-10-24 09:15:00+05:30,0,2024-10,2-3%
2024-10-25,AMBER,2.08,SHORT,6390.25,6422.2,6326.35,LOSS,6422.2,-0.5,-479.27,2024-10-25 09:15:00+05:30,0,2024-10,2-3%
2024-11-25,AMBER,2.49,SHORT,6647.55,6680.79,6581.07,WIN,6581.07,1.0,997.13,2024-11-25 09:15:00+05:30,0,2024-11,2-3%
2025-01-24,AMBER,6.03,SHORT,7164.35,7200.17,7092.71,LOSS,7200.17,-0.5,-465.68,2025-01-24 09:15:00+05:30,0,2025-01,5-10%
2025-02-24,AMBER,-2.04,LONG,5879.0,5849.6,5937.79,LOSS,5849.6,-0.5,-499.72,2025-02-24 09:15:00+05:30,0,2025-02,2-3%
2025-03-11,AMBER,-2.09,LONG,6297.0,6265.52,6359.97,LOSS,6265.52,-0.5,-472.27,2025-03-11 09:15:00+05:30,0,2025-03,2-3%
2025-04-07,AMBER,-13.24,LONG,5746.25,5717.52,5803.71,WIN,5803.71,1.0,976.86,2025-04-07 09:15:00+05:30,0,2025-04,10%+
2025-04-08,AMBER,4.52,SHORT,6428.2,6460.34,6363.92,LOSS,6460.34,-0.5,-482.12,2025-04-08 09:15:00+05:30,0,2025-04,3-5%
2025-04-11,AMBER,2.82,SHORT,6341.0,6372.7,6277.59,LOSS,6372.7,-0.5,-475.57,2025-04-11 09:15:00+05:30,0,2025-04,2-3%
2025-04-15,AMBER,3.85,SHORT,6750.0,6783.75,6682.5,LOSS,6783.75,-0.5,-472.5,2025-04-15 09:15:00+05:30,0,2025-04,3-5%
2025-05-09,AMBER,-2.49,LONG,5860.5,5831.2,5919.1,WIN,5919.1,1.0,996.29,2025-05-09 09:15:00+05:30,0,2025-05,2-3%
2025-05-12,AMBER,4.9,SHORT,6110.5,6141.05,6049.4,LOSS,6141.05,-0.5,-488.84,2025-05-12 09:15:00+05:30,0,2025-05,3-5%
2025-07-31,AMBER,-2.31,LONG,7854.5,7815.23,7933.04,WIN,7933.04,1.0,942.54,2025-07-31 09:15:00+05:30,0,2025-07,2-3%
2025-08-18,AMBER,5.29,SHORT,7250.0,7286.25,7177.5,LOSS,7286.25,-0.5,-471.25,2025-08-18 09:15:00+05:30,0,2025-08,5-10%
2025-11-07,AMBER,-10.0,LONG,7049.5,7014.25,7120.0,LOSS,7014.25,-0.5,-493.47,2025-11-07 09:15:00+05:30,0,2025-11,5-10%
2026-02-03,AMBER,3.46,SHORT,6206.5,6237.53,6144.44,LOSS,6237.53,-0.5,-496.52,2026-02-03 09:15:00+05:30,0,2026-02,3-5%
2026-02-10,AMBER,3.41,SHORT,7264.5,7300.82,7191.86,LOSS,7300.82,-0.5,-472.19,2026-02-10 09:15:00+05:30,0,2026-02,3-5%
2026-03-02,AMBER,-3.07,LONG,7725.0,7686.38,7802.25,WIN,7802.25,1.0,927.0,2026-03-02 09:15:00+05:30,0,2026-03,3-5%
2026-03-04,AMBER,-2.29,LONG,7709.5,7670.95,7786.6,LOSS,7670.95,-0.5,-462.57,2026-03-04 09:15:00+05:30,0,2026-03,2-3%
2026-03-09,AMBER,-2.37,LONG,7693.5,7655.03,7770.44,LOSS,7655.03,-0.5,-461.61,2026-03-09 09:15:00+05:30,0,2026-03,2-3%
2026-03-17,AMBER,3.49,SHORT,6699.0,6732.49,6632.01,LOSS,6732.49,-0.5,-468.93,2026-03-17 09:15:00+05:30,0,2026-03,3-5%
2026-03-19,AMBER,-2.03,LONG,6711.0,6677.44,6778.11,LOSS,6677.44,-0.5,-469.77,2026-03-19 09:15:00+05:30,0,2026-03,2-3%
2026-03-24,AMBER,2.31,SHORT,6434.5,6466.67,6370.16,WIN,6370.16,1.0,965.18,2026-03-24 09:15:00+05:30,0,2026-03,2-3%
2026-04-01,AMBER,2.34,SHORT,6702.5,6736.01,6635.48,LOSS,6736.01,-0.5,-469.17,2026-04-01 09:15:00+05:30,0,2026-04,2-3%
2026-04-08,AMBER,3.82,SHORT,6680.5,6713.9,6613.7,LOSS,6713.9,-0.5,-467.63,2026-04-08 09:15:00+05:30,0,2026-04,3-5%
2026-04-13,AMBER,-2.93,LONG,7032.5,6997.34,7102.82,WIN,7102.82,1.0,984.55,2026-04-13 09:15:00+05:30,0,2026-04,2-3%
2023-12-04,AMBUJACEM,4.55,SHORT,460.55,462.85,455.94,LOSS,462.85,-0.5,-499.7,2023-12-04 09:15:00+05:30,0,2023-12,3-5%
2023-12-27,AMBUJACEM,2.23,SHORT,518.45,521.04,513.27,LOSS,521.04,-0.5,-497.71,2023-12-27 09:15:00+05:30,0,2023-12,2-3%
2024-04-18,AMBUJACEM,2.27,SHORT,631.55,634.71,625.23,WIN,625.23,1.0,997.85,2024-04-18 09:15:00+05:30,0,2024-04,2-3%
2024-06-03,AMBUJACEM,5.96,SHORT,671.85,675.21,665.13,WIN,665.13,1.0,994.34,2024-06-03 09:15:00+05:30,0,2024-06,5-10%
2024-06-14,AMBUJACEM,3.6,SHORT,688.2,691.64,681.32,WIN,681.32,1.0,997.89,2024-06-14 09:15:00+05:30,0,2024-06,3-5%
2024-08-23,AMBUJACEM,4.19,SHORT,658.3,661.59,651.72,WIN,651.72,1.0,994.03,2024-08-23 09:15:00+05:30,0,2024-08,3-5%
2024-11-21,AMBUJACEM,-10.43,LONG,494.6,492.13,499.55,LOSS,492.13,-0.5,-499.55,2024-11-21 09:15:00+05:30,0,2024-11,10%+
2025-01-16,AMBUJACEM,2.46,SHORT,532.1,534.76,526.78,LOSS,534.76,-0.5,-497.51,2025-01-16 09:15:00+05:30,0,2025-01,2-3%
2025-02-03,AMBUJACEM,-3.47,LONG,495.0,492.52,499.95,LOSS,492.52,-0.5,-499.95,2025-02-03 09:15:00+05:30,0,2025-02,3-5%
2025-02-19,AMBUJACEM,-2.31,LONG,475.5,473.12,480.26,WIN,480.26,1.0,998.55,2025-02-19 09:15:00+05:30,0,2025-02,2-3%
2025-04-07,AMBUJACEM,-2.65,LONG,514.85,512.28,520.0,LOSS,512.28,-0.5,-499.4,2025-04-07 09:15:00+05:30,0,2025-04,2-3%
2025-05-12,AMBUJACEM,2.37,SHORT,540.0,542.7,534.6,LOSS,542.7,-0.5,-499.5,2025-05-12 09:15:00+05:30,0,2025-05,2-3%
2025-08-18,AMBUJACEM,3.28,SHORT,597.0,599.98,591.03,LOSS,599.98,-0.5,-498.49,2025-08-18 09:15:00+05:30,0,2025-08,3-5%
2025-09-04,AMBUJACEM,2.63,SHORT,588.85,591.79,582.96,LOSS,591.79,-0.5,-497.58,2025-09-04 09:15:00+05:30,0,2025-09,2-3%
2025-12-23,AMBUJACEM,3.76,SHORT,560.25,563.05,554.65,WIN,554.65,1.0,997.24,2025-12-23 09:15:00+05:30,0,2025-12,3-5%
2026-02-03,AMBUJACEM,5.61,SHORT,539.15,541.85,533.76,WIN,533.76,1.0,997.43,2026-02-03 09:15:00+05:30,0,2026-02,5-10%
2026-03-09,AMBUJACEM,-2.65,LONG,453.65,451.38,458.19,LOSS,451.38,-0.5,-499.01,2026-03-09 09:15:00+05:30,0,2026-03,2-3%
2026-03-24,AMBUJACEM,3.0,SHORT,407.2,409.24,403.13,WIN,403.13,1.0,997.64,2026-03-24 09:15:00+05:30,0,2026-03,2-3%
2026-04-01,AMBUJACEM,3.15,SHORT,414.0,416.07,409.86,LOSS,416.07,-0.5,-498.87,2026-04-01 09:15:00+05:30,0,2026-04,3-5%
2026-04-08,AMBUJACEM,4.16,SHORT,437.95,440.14,433.57,LOSS,440.14,-0.5,-499.26,2026-04-08 09:15:00+05:30,0,2026-04,3-5%
2026-04-13,AMBUJACEM,-2.91,LONG,433.0,430.84,437.33,LOSS,430.84,-0.5,-497.95,2026-04-13 09:15:00+05:30,0,2026-04,2-3%
2024-01-23,APOLLOHOSP,3.36,SHORT,6299.15,6330.65,6236.16,WIN,6236.16,1.0,944.87,2024-01-23 09:15:00+05:30,0,2024-01,3-5%
2024-04-29,APOLLOHOSP,-2.66,LONG,6094.0,6063.53,6154.94,LOSS,6063.53,-0.5,-487.52,2024-04-29 09:15:00+05:30,0,2024-04,2-3%
2024-05-31,APOLLOHOSP,2.58,SHORT,5915.0,5944.58,5855.85,LOSS,5944.58,-0.5,-473.2,2024-05-31 09:15:00+05:30,0,2024-05,2-3%
2024-06-03,APOLLOHOSP,2.67,SHORT,5995.0,6024.98,5935.05,WIN,5935.05,1.0,959.2,2024-06-03 09:15:00+05:30,0,2024-06,2-3%
2024-11-07,APOLLOHOSP,4.72,SHORT,7298.7,7335.19,7225.71,LOSS,7335.19,-0.5,-474.42,2024-11-07 09:15:00+05:30,0,2024-11,3-5%
2025-04-07,APOLLOHOSP,-3.42,LONG,6500.0,6467.5,6565.0,WIN,6565.0,1.0,975.0,2025-04-07 09:15:00+05:30,0,2025-04,3-5%
2025-04-15,APOLLOHOSP,2.28,SHORT,6950.0,6984.75,6880.5,WIN,6880.5,1.0,973.0,2025-04-15 09:15:00+05:30,0,2025-04,2-3%
2025-07-01,APOLLOHOSP,3.07,SHORT,7464.0,7501.32,7389.36,LOSS,7501.32,-0.5,-485.16,2025-07-01 09:15:00+05:30,0,2025-07,3-5%
2025-08-13,APOLLOHOSP,2.34,SHORT,7406.0,7443.03,7331.94,LOSS,7443.03,-0.5,-481.39,2025-08-13 09:15:00+05:30,0,2025-08,2-3%
2026-02-03,APOLLOHOSP,2.25,SHORT,7099.0,7134.49,7028.01,WIN,7028.01,1.0,993.86,2026-02-03 09:15:00+05:30,0,2026-02,2-3%
2026-02-11,APOLLOHOSP,2.65,SHORT,7410.5,7447.55,7336.4,LOSS,7447.55,-0.5,-481.68,2026-02-11 09:15:00+05:30,0,2026-02,2-3%
2026-03-02,APOLLOHOSP,-2.13,LONG,7651.5,7613.24,7728.02,WIN,7728.02,1.0,994.7,2026-03-02 09:15:00+05:30,0,2026-03,2-3%
2024-01-23,ASIANPAINT,-2.49,LONG,3087.0,3071.56,3117.87,LOSS,3071.56,-0.5,-493.92,2024-01-23 10:15:00+05:30,1,2024-01,2-3%
2024-02-26,ASIANPAINT,-2.1,LONG,2920.0,2905.4,2949.2,LOSS,2905.4,-0.5,-496.4,2024-02-26 09:15:00+05:30,0,2024-02,2-3%
2024-06-03,ASIANPAINT,2.21,SHORT,2944.85,2959.57,2915.4,WIN,2915.4,1.0,971.8,2024-06-03 09:15:00+05:30,0,2024-06,2-3%
2024-07-18,ASIANPAINT,-2.64,LONG,2895.95,2881.47,2924.91,LOSS,2881.47,-0.5,-492.31,2024-07-18 09:15:00+05:30,0,2024-07,2-3%
2024-10-03,ASIANPAINT,-2.33,LONG,3200.0,3184.0,3232.0,LOSS,3184.0,-0.5,-496.0,2024-10-03 10:15:00+05:30,1,2024-10,2-3%
2024-11-11,ASIANPAINT,-7.91,LONG,2550.4,2537.65,2575.9,LOSS,2537.65,-0.5,-497.33,2024-11-11 09:15:00+05:30,0,2024-11,5-10%
2025-02-05,ASIANPAINT,-3.81,LONG,2264.65,2253.33,2287.3,LOSS,2253.33,-0.5,-498.22,2025-02-05 09:15:00+05:30,0,2025-02,3-5%
2025-04-07,ASIANPAINT,-5.44,LONG,2225.1,2213.97,2247.35,WIN,2247.35,1.0,979.04,2025-04-07 09:15:00+05:30,0,2025-04,5-10%
2025-11-06,ASIANPAINT,2.95,SHORT,2560.1,2572.9,2534.5,LOSS,2572.9,-0.5,-499.22,2025-11-06 09:15:00+05:30,0,2025-11,2-3%
2026-01-28,ASIANPAINT,-3.55,LONG,2529.8,2517.15,2555.1,LOSS,2517.15,-0.5,-493.31,2026-01-28 09:15:00+05:30,0,2026-01,3-5%
2026-02-03,ASIANPAINT,3.73,SHORT,2491.5,2503.96,2466.58,WIN,2466.58,1.0,996.6,2026-02-03 09:15:00+05:30,0,2026-02,3-5%
2026-03-02,ASIANPAINT,-3.2,LONG,2300.1,2288.6,2323.1,WIN,2323.1,1.0,989.04,2026-03-02 09:15:00+05:30,0,2026-03,3-5%
2026-03-04,ASIANPAINT,-2.48,LONG,2249.8,2238.55,2272.3,LOSS,2238.55,-0.5,-494.96,2026-03-04 09:15:00+05:30,0,2026-03,2-3%
2026-03-09,ASIANPAINT,-3.58,LONG,2195.3,2184.32,2217.25,LOSS,2184.32,-0.5,-493.94,2026-03-09 09:15:00+05:30,0,2026-03,3-5%
2026-03-10,ASIANPAINT,2.04,SHORT,2260.8,2272.1,2238.19,LOSS,2272.1,-0.5,-497.38,2026-03-10 09:15:00+05:30,0,2026-03,2-3%
2026-03-19,ASIANPAINT,-2.12,LONG,2214.1,2203.03,2236.24,LOSS,2203.03,-0.5,-498.17,2026-03-19 09:15:00+05:30,0,2026-03,2-3%
2026-03-24,ASIANPAINT,2.98,SHORT,2184.0,2194.92,2162.16,LOSS,2194.92,-0.5,-491.4,2026-03-24 09:15:00+05:30,0,2026-03,2-3%
2026-04-01,ASIANPAINT,2.53,SHORT,2208.5,2219.54,2186.42,LOSS,2219.54,-0.5,-496.91,2026-04-01 09:15:00+05:30,0,2026-04,2-3%
2026-04-08,ASIANPAINT,6.32,SHORT,2324.4,2336.02,2301.16,WIN,2301.16,1.0,999.49,2026-04-08 09:15:00+05:30,0,2026-04,5-10%
2026-04-13,ASIANPAINT,-2.95,LONG,2291.1,2279.64,2314.01,LOSS,2279.64,-0.5,-492.59,2026-04-13 09:15:00+05:30,0,2026-04,2-3%
2023-09-29,AUROPHARMA,4.17,SHORT,910.0,914.55,900.9,LOSS,914.55,-0.5,-495.95,2023-09-29 09:15:00+05:30,0,2023-09,3-5%
2023-10-12,AUROPHARMA,2.02,SHORT,917.85,922.44,908.67,LOSS,922.44,-0.5,-495.64,2023-10-12 11:15:00+05:30,2,2023-10,2-3%
2024-02-12,AUROPHARMA,3.03,SHORT,1035.15,1040.33,1024.8,WIN,1024.8,1.0,993.74,2024-02-12 09:15:00+05:30,0,2024-02,3-5%
2024-02-14,AUROPHARMA,-2.3,LONG,1002.8,997.79,1012.83,LOSS,997.79,-0.5,-496.39,2024-02-14 09:15:00+05:30,0,2024-02,2-3%
2024-03-04,AUROPHARMA,5.24,SHORT,1080.15,1085.55,1069.35,LOSS,1085.55,-0.5,-496.87,2024-03-04 09:15:00+05:30,0,2024-03,5-10%
2024-04-01,AUROPHARMA,2.27,SHORT,1113.45,1119.02,1102.32,LOSS,1119.02,-0.5,-495.49,2024-04-01 09:15:00+05:30,0,2024-04,2-3%
2024-05-21,AUROPHARMA,3.16,SHORT,1201.9,1207.91,1189.88,WIN,1189.88,1.0,997.58,2024-05-21 09:15:00+05:30,0,2024-05,3-5%
2024-05-27,AUROPHARMA,-2.12,LONG,1208.85,1202.81,1220.94,LOSS,1202.81,-0.5,-495.63,2024-05-27 09:15:00+05:30,0,2024-05,2-3%
2024-06-03,AUROPHARMA,3.74,SHORT,1230.0,1236.15,1217.7,WIN,1217.7,1.0,996.3,2024-06-03 09:15:00+05:30,0,2024-06,3-5%
2024-11-25,AUROPHARMA,2.53,SHORT,1254.7,1260.97,1242.15,WIN,1242.15,1.0,991.21,2024-11-25 09:15:00+05:30,0,2024-11,2-3%
2025-02-03,AUROPHARMA,-3.84,LONG,1126.9,1121.27,1138.17,LOSS,1121.27,-0.5,-495.84,2025-02-03 09:15:00+05:30,0,2025-02,3-5%
2025-02-19,AUROPHARMA,-5.5,LONG,1098.1,1092.61,1109.08,LOSS,1092.61,-0.5,-499.64,2025-02-19 09:15:00+05:30,0,2025-02,5-10%
2025-04-03,AUROPHARMA,7.49,SHORT,1244.6,1250.82,1232.15,LOSS,1250.82,-0.5,-497.84,2025-04-03 09:15:00+05:30,0,2025-04,5-10%
2025-04-07,AUROPHARMA,-7.74,LONG,1020.2,1015.1,1030.4,WIN,1030.4,1.0,999.8,2025-04-07 09:15:00+05:30,0,2025-04,5-10%
2025-04-09,AUROPHARMA,-3.5,LONG,1061.0,1055.7,1071.61,LOSS,1055.7,-0.5,-498.67,2025-04-09 09:15:00+05:30,0,2025-04,3-5%
2025-04-11,AUROPHARMA,2.94,SHORT,1089.15,1094.6,1078.26,LOSS,1094.6,-0.5,-495.56,2025-04-11 09:15:00+05:30,0,2025-04,2-3%
2025-04-15,AUROPHARMA,2.45,SHORT,1109.0,1114.54,1097.91,LOSS,1114.54,-0.5,-499.05,2025-04-15 09:15:00+05:30,0,2025-04,2-3%
2025-05-06,AUROPHARMA,-2.38,LONG,1212.4,1206.34,1224.52,LOSS,1206.34,-0.5,-497.08,2025-05-06 09:15:00+05:30,0,2025-05,2-3%
2025-10-09,AUROPHARMA,2.64,SHORT,1096.7,1102.18,1085.73,LOSS,1102.18,-0.5,-499.0,2025-10-09 09:15:00+05:30,0,2025-10,2-3%
