date,symbol,gap_pct,entry_price,sl_price,target1_price,target2_price,risk_pct,first_candle_green,entry_triggered,outcome,exit_price,pnl_pct,pnl_rs,exit_candle,partial_pnl_rs,trail_pnl_rs,max_favorable,max_adverse
2026-03-02,BALKRISIND,-3.49,2335.0,2294.0,2376.0,2417.0,1.7558886509635976,True,False,NO_ENTRY,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-03-01,BERGEPAINT,-5.28,594.45,579.0,609.9,625.35,2.6,True,True,SMALL_LOSS,591.5,-0.5,-495.6,5,0.0,-495.6,0.0,2.08
2025-04-07,BERGEPAINT,-3.05,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-06-13,BERGEPAINT,-3.82,563.85,546.85,580.85,597.85,3.01,True,True,WIN_TRAIL,570.15,1.12,1115.11,5,0.0,1115.11,1.43,0.33
2026-03-02,BERGEPAINT,-5.16,448.55,433.0,464.1,479.65,3.47,True,True,SMALL_LOSS,447.4,-0.26,-255.3,5,0.0,-255.3,1.32,1.93
2026-03-09,BERGEPAINT,-3.45,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-10-31,BIOCON,-4.52,323.1000061035156,306.0,340.20001220703125,357.3000183105469,5.292480897706044,True,False,NO_ENTRY,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-01-27,BLUESTARCO,-4.01,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-04-07,BOSCHLTD,-3.26,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2023-12-12,BPCL,-4.38,225.6750030517578,223.1499938964844,228.20001220703122,230.72502136230463,1.1188696670558176,True,False,NO_ENTRY,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-03-15,BPCL,-3.1,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-10-03,BPCL,-3.78,361.4500122070313,353.79998779296875,369.10003662109386,376.7500610351564,2.1164819907879204,True,False,NO_ENTRY,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-02-03,BPCL,-4.02,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-04-07,BPCL,-5.5,273.7,263.65,283.75,293.8,3.67,True,True,WIN_TRAIL,274.7,0.36,365.0,5,0.0,365.0,1.97,1.35
2025-06-13,BPCL,-4.87,310.2,300.45,319.95,329.7,3.14,True,True,WIN_TRAIL,313.0,0.9,901.6,5,0.0,901.6,1.35,0.29
2026-03-02,BPCL,-4.04,376.7,367.35,386.05,395.4,2.48,True,True,SMALL_LOSS,374.35,-0.62,-622.75,5,0.0,-622.75,0.0,1.88
2026-03-09,BPCL,-4.83,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-03-19,BPCL,-3.37,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-03-23,BPCL,-3.34,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-04-13,BPCL,-3.9,291.9,285.5,298.3,304.7,2.19,True,True,WIN_TRAIL,292.95,0.36,359.11,5,0.0,359.11,0.7,0.22
2025-11-11,BRITANNIA,-4.62,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-05-08,BRITANNIA,-4.34,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-04-15,CESC,-3.82,141.3,133.55,149.05,156.8,5.48,True,True,SMALL_LOSS,140.25,-0.74,-742.35,5,0.0,-742.35,1.8,1.24
2024-06-04,CESC,-3.22,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-08-05,CESC,-3.02,175.42999267578125,168.22000122070312,182.63998413085938,189.8499755859375,4.1098966859123,True,False,NO_ENTRY,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-10-03,CESC,-3.18,198.3699951171875,194.0,202.739990234375,207.1099853515625,2.2029516684748196,True,False,NO_ENTRY,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-02-03,CESC,-5.56,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-03-02,CESC,-5.09,156.30999755859375,150.0,162.6199951171875,168.92999267578125,4.036848350809045,True,False,NO_ENTRY,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-02-03,CIPLA,-3.16,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-04-07,CIPLA,-5.39,1396.3,1340.3,1452.3,1508.3,4.01,True,True,SMALL_LOSS,1393.0,-0.23,-234.3,5,0.0,-234.3,0.0,2.38
2026-01-16,CIPLA,-3.8,1401.7,1367.2,1436.2,1470.7,2.46,True,True,SMALL_LOSS,1397.8,-0.28,-276.89,5,0.0,-276.89,0.56,0.63
2023-06-01,COALINDIA,-4.5,231.8999938964844,229.6000061035156,234.1999816894532,236.49996948242202,0.9918015754651016,True,False,NO_ENTRY,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2023-11-21,COALINDIA,-4.01,338.5,333.0,344.0,349.5,1.6248153618906942,True,False,NO_ENTRY,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-11-05,COALINDIA,-3.18,432.65,427.15,438.15,443.65,1.27,True,True,WIN_TRAIL,434.8,0.5,496.65,5,0.0,496.65,0.83,0.8
2025-02-03,COALINDIA,-4.71,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-04-07,COALINDIA,-6.91,371.0,357.6,384.4,397.8,3.61,True,True,WIN_TRAIL,378.0,1.88,1883.0,5,0.0,1883.0,2.13,0.93
2025-04-07,COLPAL,-3.93,2393.05,2328.05,2458.05,2523.05,2.72,True,True,SMALL_LOSS,2388.15,-0.2,-200.91,5,0.0,-200.91,0.17,0.45
2025-05-22,COLPAL,-3.22,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-06-13,DABUR,-3.76,610.55,588.15,632.95,655.35,3.67,True,True,SMALL_LOSS,609.65,-0.15,-146.69,5,0.0,-146.69,0.66,0.58
2024-10-03,DABUR,-5.49,595.5999755859375,571.0499877929688,620.1499633789062,644.699951171875,4.121892007939899,True,False,NO_ENTRY,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-04-03,DABUR,-4.25,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-04-07,DABUR,-5.95,453.8,434.5,473.1,492.4,4.25,True,True,SMALL_LOSS,452.7,-0.24,-241.99,5,0.0,-241.99,0.0,0.0
2024-12-05,DIVISLAB,-3.02,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-07-14,DIVISLAB,-3.09,6717.5,6549.5,6885.5,7053.5,2.5,True,True,WIN_TRAIL,6778.5,0.85,854.0,5,0.0,854.0,1.59,0.22
2025-04-07,DLF,-5.76,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-03-09,DLF,-3.05,565.6,554.2,577.0,588.4,2.02,True,True,WIN_FULL,574.95,1.83,1826.0,5,1003.2,822.8,2.08,0.13
2023-12-11,DRREDDY,-4.97,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-11-21,DRREDDY,-3.09,1202.3,1175.95,1228.65,1255.0,2.19,True,True,SMALL_LOSS,1195.35,-0.58,-576.86,5,0.0,-576.86,0.27,1.01
2025-01-24,DRREDDY,-3.66,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-04-07,DRREDDY,-5.52,1091.85,1049.2,1134.5,1177.15,3.91,True,True,SMALL_LOSS,1087.9,-0.36,-359.45,5,0.0,-359.45,0.63,0.65
2025-10-30,DRREDDY,-4.91,1200.4,1182.4,1218.4,1236.4,1.5,True,True,WIN_TRAIL,1203.5,0.26,257.3,5,0.0,257.3,0.5,0.41
2024-08-05,Dixon,-4.65,11352.2998046875,11112.9501953125,11591.6494140625,11830.9990234375,2.10837991854452,True,False,NO_ENTRY,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-02-03,Dixon,-4.71,14699.9501953125,14261.9501953125,15137.9501953125,15575.9501953125,2.979601931846469,True,False,NO_ENTRY,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-04-07,Dixon,-5.12,12897.0,12353.5498046875,13440.4501953125,13983.900390625,4.2137721587384664,True,False,NO_ENTRY,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-06-23,Dixon,-4.24,14460.0,13451.0,15469.0,16478.0,6.98,True,True,WIN_TRAIL,14571.0,0.67,666.0,5,0.0,666.0,2.1,0.45
2026-03-02,EXIDEIND,-3.61,329.79998779296875,321.45001220703125,338.14996337890625,346.49993896484375,2.5318301682834443,True,False,NO_ENTRY,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-04-07,FORTIS,-6.44,623.7,598.2,649.2,674.7,4.09,True,True,WIN_TRAIL,633.35,1.54,1543.99,5,0.0,1543.99,2.32,0.28
2024-04-09,GLAND,-5.83,1782.9,1745.0,1820.8,1858.7,2.13,True,True,WIN_TRAIL,1800.35,0.98,977.2,5,0.0,977.2,1.46,0.77
2024-08-05,GLAND,-4.86,2150.0,2020.0,2280.0,2410.0,6.046511627906977,True,False,NO_ENTRY,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-01-13,GLAND,-3.2,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-02-28,GLAND,-3.01,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-04-09,GLAND,-3.14,1395.0,1342.75,1447.25,1499.5,3.75,True,True,WIN_TRAIL,1395.5,0.04,35.5,5,0.0,35.5,0.56,1.38
2025-09-26,GLAND,-3.52,1939.8,1882.7,1996.9,2054.0,2.94,True,True,WIN_TRAIL,1954.8,0.76,765.0,5,0.0,765.0,1.48,0.0
2024-01-08,GODREJCP,-3.69,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-12-09,GODREJCP,-5.73,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-05-07,GODREJCP,-3.7,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-05-24,GODREJPROP,-3.09,2783.949951171875,2703.300048828125,2864.599853515625,2945.249755859375,2.8969594913084284,True,False,NO_ENTRY,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-04-07,GODREJPROP,-5.16,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-06-13,GODREJPROP,-3.29,2379.6,2307.5,2451.7,2523.8,3.03,True,True,WIN_TRAIL,2402.0,0.94,940.8,5,0.0,940.8,1.48,0.0
2026-03-09,GODREJPROP,-4.67,1637.2,1592.0,1682.4,1727.6,2.76,True,True,WIN_TRAIL,1645.6,0.51,512.4,5,0.0,512.4,0.87,0.81
2023-06-01,GUJGASLTD,-4.53,499.7999877929687,484.8500061035156,514.7499694824218,529.6999511718748,2.991192888073013,True,False,NO_ENTRY,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2023-08-03,GUJGASLTD,-3.56,457.55,440.0,475.1,492.65,3.84,True,True,SMALL_LOSS,455.05,-0.55,-545.0,5,0.0,-545.0,0.0,1.28
2024-02-14,GUJGASLTD,-5.84,555.9,512.0,599.8,643.7,7.9,True,True,WIN_TRAIL,559.75,0.69,689.15,5,0.0,689.15,1.2,1.6
2024-02-16,GUJGASLTD,-3.26,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-04-07,GUJGASLTD,-6.33,384.75,371.95,397.55,410.35,3.33,True,True,WIN_TRAIL,389.7,1.28,1282.05,5,0.0,1282.05,2.14,1.43
2026-03-04,GUJGASLTD,-3.93,395.15,381.0,409.3,423.45,3.58,True,True,WIN_FULL,407.0,3.29,3287.85,5,1782.9,1504.95,9.02,0.47
2024-01-23,HAVELLS,-3.14,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-02-27,HAVELLS,-5.06,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-03-20,HAVELLS,-3.06,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-04-07,HAVELLS,-5.27,1442.5,1389.75,1495.25,1548.0,3.66,True,True,WIN_TRAIL,1461.0,1.28,1276.5,5,0.0,1276.5,1.28,1.6
2025-06-13,HAVELLS,-4.5,1545.699951171875,1486.800048828125,1604.599853515625,1663.499755859375,3.810565064655332,True,False,NO_ENTRY,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2023-07-21,HCLTECH,-5.01,1139.800048828125,1097.949951171875,1181.650146484375,1223.500244140625,3.6717051994582555,True,False,NO_ENTRY,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-03-22,HCLTECH,-3.24,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-04-29,HCLTECH,-3.54,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-04-07,HCLTECH,-6.8,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-02-04,HCLTECH,-4.42,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-08-16,HDFCLIFE,-3.02,679.7,665.0,694.4,709.1,2.16,True,True,WIN_TRAIL,689.4,1.43,1425.9,5,0.0,1425.9,1.59,0.0
2025-02-03,HDFCLIFE,-3.48,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-04-07,HDFCLIFE,-3.67,679.9500122070312,663.5,696.4000244140625,712.8500366210938,2.419297288286914,True,False,NO_ENTRY,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-03-09,HDFCLIFE,-3.24,657.15,647.35,666.95,676.75,1.49,True,True,SMALL_LOSS,653.45,-0.56,-562.4,5,0.0,-562.4,0.11,1.0
2024-01-23,HINDUNILVR,-4.33,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-04-07,HINDUNILVR,-3.0,2249.65,2170.0,2329.3,2408.95,3.54,True,True,SMALL_LOSS,2249.4,-0.01,-11.0,5,0.0,-11.0,0.5,0.25
2025-04-07,ICICIGI,-4.04,1800.0,1750.0,1850.0,1900.0,2.7777777777777777,True,False,NO_ENTRY,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-03-07,IGL,-3.45,215.93,205.77,226.08,236.23,4.7,True,True,SMALL_LOSS,214.65,-0.59,-590.33,5,0.0,-590.33,0.0,1.42
2024-07-25,IGL,-3.28,269.7,265.0,274.4,279.1,1.74,True,True,SMALL_LOSS,267.2,-0.92,-925.0,5,0.0,-925.0,0.3,1.32
2024-10-18,IGL,-3.7,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-12-19,IGL,-3.06,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-02-03,IGL,-3.07,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-04-19,INFY,-3.22,1401.15,1379.85,1422.45,1443.75,1.52,True,True,WIN_FULL,1409.4,1.04,1042.5,5,745.5,297.0,1.82,0.22
2024-10-18,INFY,-4.1,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-01-17,INFY,-3.36,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-04-07,INFY,-5.53,1383.3,1308.25,1458.35,1533.4,5.43,True,True,WIN_TRAIL,1405.0,1.56,1562.4,5,0.0,1562.4,1.63,1.07
2025-09-22,INFY,-3.32,1514.4000244140625,1486.0,1542.800048828125,1571.2000732421875,1.8753317456562228,True,False,NO_ENTRY,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-02-04,INFY,-5.27,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-02-13,INFY,-6.71,1323.9,1282.7,1365.1,1406.3,3.11,True,True,WIN_FULL,1353.8,2.66,2660.6,3,1524.4,1136.2,3.73,0.0
2023-06-26,IPCALAB,-3.46,731.0,693.1,768.9,806.8,5.18,True,True,WIN_TRAIL,740.5,1.29,1292.0,5,0.0,1292.0,1.87,0.0
2025-04-07,IPCALAB,-6.07,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-01-06,ITC,-5.85,461.75,455.4500122070313,468.0499877929687,474.3499755859374,1.3643720179683148,True,False,NO_ENTRY,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-04-07,ITC,-3.6,407.8999938964844,394.9500122070313,420.84997558593744,433.7999572753905,3.174793303071114,True,False,NO_ENTRY,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-05-28,ITC,-4.44,422.5,414.6499938964844,430.3500061035156,438.20001220703125,1.8579896102995561,True,False,NO_ENTRY,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-04-07,LALPATHLAB,-5.93,1242.675048828125,1182.9000244140625,1302.4500732421875,1362.22509765625,4.8101894755537185,True,False,NO_ENTRY,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-02-19,LUPIN,-4.66,1963.3,1893.3,2033.3,2103.3,3.57,True,True,WIN_TRAIL,1978.25,0.75,747.5,5,0.0,747.5,1.21,0.0
2025-04-07,MARICO,-3.86,677.5999755859375,651.1500244140625,704.0499267578125,730.4998779296875,3.903475815358918,True,False,NO_ENTRY,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-01-29,MAXHEALTH,-4.2,712.35,700.35,724.35,736.35,1.68,True,True,WIN_FULL,722.0,1.52,1515.5,5,840.0,675.5,2.59,0.14
2024-04-29,MAXHEALTH,-3.48,783.65,766.65,800.65,817.65,2.17,True,True,WIN_FULL,817.65,3.25,3247.0,3,1071.0,2176.0,5.91,1.23
2024-09-30,MAXHEALTH,-4.05,984.9,953.7,1016.1,1047.3,3.17,True,True,WIN_TRAIL,985.75,0.09,85.85,5,0.0,85.85,1.13,0.9
2024-11-22,MAXHEALTH,-3.64,1004.75,936.25,1073.25,1141.75,6.82,True,True,SMALL_LOSS,995.1,-0.96,-955.35,5,0.0,-955.35,0.08,0.96
2025-04-07,MAXHEALTH,-3.66,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-04-30,MAXHEALTH,-3.18,1002.5,972.0499877929688,1032.9500122070312,1063.4000244140625,3.037407701449501,True,False,NO_ENTRY,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-08-05,MFSL,-4.14,1091.8499755859375,1059.3499755859375,1124.3499755859375,1156.8499755859375,2.976599416285098,True,False,NO_ENTRY,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-04-07,MFSL,-6.69,1145.5,1085.050048828125,1205.949951171875,1266.39990234375,5.277167278208205,True,False,NO_ENTRY,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-03-06,MGL,-5.68,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-10-18,MGL,-6.02,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-02-03,MGL,-4.27,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-04-07,MGL,-4.65,1303.15,1252.0,1354.3,1405.45,3.93,True,True,WIN_TRAIL,1314.75,0.88,881.6,5,0.0,881.6,0.92,0.14
2025-04-16,MGL,-4.02,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-03-02,MGL,-3.03,1227.0,1185.0,1269.0,1311.0,3.4229828850855744,True,False,NO_ENTRY,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-05-08,MGL,-3.91,1164.0,1133.3,1194.7,1225.4,2.64,True,True,WIN_TRAIL,1172.9,0.76,756.5,5,0.0,756.5,1.13,0.15
2024-08-05,MOTHERSON,-3.33,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2024-10-03,MOTHERSON,-3.61,138.89332580566406,135.05332946777344,142.7333221435547,146.5733184814453,2.7647090424369622,True,False,NO_ENTRY,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-02-28,MOTHERSON,-3.54,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2025-03-27,MOTHERSON,-4.48,87.6,83.17,92.03,96.45,5.05,True,True,WIN_TRAIL,87.94,0.39,387.94,5,0.0,387.94,1.01,0.99
2026-03-02,MOTHERSON,-3.83,131.77000427246094,128.22999572753906,135.3100128173828,138.8500213623047,2.686505600775573,True,False,NO_ENTRY,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2026-03-09,MOTHERSON,-3.29,0.0,0.0,0.0,0.0,0.0,False,False,NO_SIGNAL,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
