entry,sl,risk,shares,pnl,exit_reason,date,symbol
5.7,5.65725,0.042749999999999844,17543,1499.9264999999946,Hit Full Target,2022-11-25,DCMFINSERV
301.3,299.04025,2.259749999999997,331,148.94999999999624,EOD Exit,2022-11-29,VEDL
65.55,65.058375,0.4916249999999991,1525,1499.4562499999972,Hit Full Target,2022-11-30,ABMINTLLTD
153.9,152.74575000000002,1.1542499999999905,649,1498.2164999999877,Hit Full Target,2022-12-01,BOHRAIND
32.85,32.603625,0.24637500000000045,3044,-749.9655000000014,Stopped Out,2022-12-05,LASA
10.3,10.222750000000001,0.07724999999999937,9708,1499.885999999988,Hit Full Target,2022-12-06,PASHUPATI
12.95,12.852875,0.09712500000000013,7722,1499.9984999999883,Hit Full Target,2022-12-07,LLOYDSENGG
203.47,201.943975,1.5260250000000042,491,117.84000000000447,EOD Exit,2022-12-08,NIFTYBEES
36.5,36.22625,0.2737499999999997,2739,1499.6024999999984,Hit Full Target,2022-12-12,KSHITIJPOL
191.92,190.4806,1.4393999999999778,521,203.1900000000077,EOD Exit,2022-12-13,SETFNIF50
701.4,696.1395,5.260499999999979,142,-746.990999999997,Stopped Out,2022-12-15,IRCTC
10.9,10.81825,0.08174999999999955,9174,1499.9489999999917,Hit Full Target,2022-12-16,GICL
106.0,105.205,0.7950000000000017,943,1499.36999999999,Hit Full Target,2022-12-22,MWL
118.75,117.859375,0.890625,842,1499.812499999988,Hit Full Target,2022-12-23,DCI
13.85,13.746125000000001,0.10387499999999861,7220,1499.9549999999927,Hit Full Target,2022-12-26,LLOYDSENGG
134.0,132.995,1.0049999999999955,746,1499.4599999999932,Hit Full Target,2022-12-27,NPST
11.4,11.3145,0.08549999999999969,8771,1499.8409999999944,Hit Full Target,2022-12-28,UNITEDPOLY
139.0,137.9575,1.0424999999999898,719,1499.1149999999852,Hit Full Target,2022-12-29,KRISHNADEF
6.7,6.649750000000001,0.05024999999999924,14925,1499.9624999999905,Hit Full Target,2022-12-30,ESSENTIA
29.74,29.51695,0.22304999999999708,3362,168.10000000000238,EOD Exit,2023-01-02,IT
62.75,62.279375,0.4706249999999983,1593,1499.4112499999947,Hit Full Target,2023-01-03,ADL
111.2,110.36600000000001,0.833999999999989,899,1499.5319999999929,Hit Full Target,2023-01-04,ARVEE
17.1,16.971750000000004,0.12824999999999775,5847,-749.8777499999869,Stopped Out,2023-01-05,LLOYDSENGG
6.0,5.955,0.04499999999999993,16666,1499.9399999999976,Hit Full Target,2023-01-09,SHEKHAWATI
111.0,110.1675,0.832499999999996,900,1498.4999999999927,Hit Full Target,2023-01-11,ARVEE
16.4,16.277,0.12299999999999756,6097,-749.9309999999851,Stopped Out,2023-01-12,LLOYDSENGG
1070.75,1062.7193750000001,8.030624999999873,93,497.54999999999154,EOD Exit,2023-01-13,HCLTECH
11.3,11.215250000000001,0.08474999999999966,8849,0.0,EOD Exit,2023-01-16,GICL
103.75,102.97187500000001,0.7781249999999886,963,1498.6687499999919,Hit Full Target,2023-01-17,MWL
28.5,28.286250000000003,0.21374999999999744,3508,1499.6699999999946,Hit Full Target,2023-01-18,3PLAND
3525.85,3499.406125,26.443874999999935,28,-740.4284999999982,Stopped Out,2023-01-19,ADANIENT
2584.4,2565.0170000000003,19.38299999999981,38,-736.5539999999928,Stopped Out,2023-01-20,HINDUNILVR
22.7,22.52975,0.17024999999999935,4405,1499.9024999999942,Hit Full Target,2023-01-23,LLOYDSENGG
10.65,10.570125,0.07987499999999947,9389,1499.8927499999902,Hit Full Target,2023-01-24,GICL
863.5,857.0237500000001,6.476249999999936,115,1489.5374999999854,Hit Full Target,2023-01-30,AXISBANK
134.4,133.39200000000002,1.0079999999999814,744,-749.9519999999861,Stopped Out,2023-01-31,NYKAA
100.0,99.25,0.75,1000,1499.999999999986,Hit Full Target,2023-02-03,MWL
40.15,39.848875,0.301124999999999,2490,1499.602499999995,Hit Full Target,2023-02-06,FILATEX
215.8,214.18150000000003,1.6184999999999832,463,-92.6000000000079,EOD Exit,2023-02-08,COALINDIA
1360.1,1349.89925,10.200749999999971,73,-744.6547499999979,Stopped Out,2023-02-09,GLAND
216.3,214.67775000000003,1.6222499999999798,462,92.39999999999475,EOD Exit,2023-02-14,ZEEL
8.3,8.237750000000002,0.062249999999998806,12048,-749.9879999999856,Stopped Out,2023-02-16,GATECHDVR
40.25,39.948125000000005,0.30187499999999545,2484,-749.8574999999887,Stopped Out,2023-02-17,NHPC
3.85,3.8211250000000003,0.028874999999999762,25974,1499.9984999999876,Hit Full Target,2023-02-21,ZEELEARN
502.85,499.07862500000005,3.7713749999999777,198,-746.7322499999956,Stopped Out,2023-02-22,TORNTPOWER
32.3,32.05775,0.24224999999999852,3095,1499.5274999999908,Hit Full Target,2023-02-23,NKIND
0.4,0.397,0.0030000000000000027,250000,1499.9999999999875,Hit Full Target,2023-02-27,BLUECHIP
227.7,225.99225,1.707749999999976,439,1499.4044999999912,Hit Full Target,2023-02-28,BIOCON
1.7,1.6872500000000001,0.012749999999999817,58823,1499.9864999999916,Hit Full Target,2023-03-01,RMDRIP
20.95,20.792875,0.15712500000000063,4773,1499.915249999989,Hit Full Target,2023-03-06,LLOYDSENGG
157.9,156.71575,1.1842499999999916,633,-749.6302499999947,Stopped Out,2023-03-08,E2E
20.2,20.0485,0.15149999999999864,4950,-749.9249999999932,Stopped Out,2023-03-15,LLOYDSENGG
3.2,3.176,0.02400000000000002,31250,1499.9999999999875,Hit Full Target,2023-03-16,TARAPUR
2.25,2.2331250000000002,0.01687499999999975,44444,1499.9849999999976,Hit Full Target,2023-03-17,TVVISION
1582.25,1570.383125,11.866874999999936,63,793.7999999999943,EOD Exit,2023-03-20,GRASIM
19.5,19.35375,0.14624999999999844,5128,-749.969999999992,Stopped Out,2023-03-21,LLOYDSENGG
19.35,19.204875,0.14512500000000017,5167,-749.8608750000009,Stopped Out,2023-03-22,LLOYDSENGG
19.2,19.056,0.14399999999999835,5208,-749.9519999999914,Stopped Out,2023-03-23,LLOYDSENGG
1936.85,1922.323625,14.526374999999916,51,-740.8451249999957,Stopped Out,2023-03-27,BALKRISIND
17.15,17.021375,0.12862499999999955,5830,1499.7674999999947,Hit Full Target,2023-03-29,LLOYDSENGG
18.55,18.410875,0.13912499999999994,5390,1499.7674999999995,Hit Full Target,2023-03-31,LLOYDSENGG
18.25,18.113125,0.13687499999999986,5479,-749.9381249999992,Stopped Out,2023-04-03,LLOYDSENGG
310.1,307.77425000000005,2.325749999999971,322,1497.7829999999813,Hit Full Target,2023-04-05,SOLEX
269.0,266.9825,2.017499999999984,371,1496.9849999999883,Hit Full Target,2023-04-06,VEDL
2.4,2.382,0.017999999999999794,41666,1499.9759999999828,Hit Full Target,2023-04-10,GLFL
19.0,18.8575,0.1424999999999983,5263,-749.977499999991,Stopped Out,2023-04-11,LLOYDSENGG
19.1,18.956750000000003,0.14324999999999832,5235,1499.8274999999824,Hit Full Target,2023-04-12,LLOYDSENGG
3.05,3.027125,0.02287499999999998,32786,1499.959499999984,Hit Full Target,2023-04-13,KRIDHANINF
1250.3,1240.92275,9.377250000000004,79,687.3000000000036,EOD Exit,2023-04-17,INFY
2.55,2.530875,0.019124999999999837,39215,1499.9737499999871,Hit Full Target,2023-04-18,GLFL
36.6,36.325500000000005,0.2744999999999962,2732,1499.8679999999986,Hit Full Target,2023-04-19,NKIND
12.15,12.058875,0.0911249999999999,8230,1499.9174999999836,Hit Full Target,2023-04-20,ALOKINDS
134.0,132.995,1.0049999999999955,746,1499.4599999999932,Hit Full Target,2023-04-21,KAPSTON
0.7,0.69475,0.005249999999999977,142857,1499.9984999999933,Hit Full Target,2023-04-24,FEL
19.3,19.155250000000002,0.14474999999999838,5181,1499.8994999999832,Hit Full Target,2023-04-25,LLOYDSENGG
0.75,0.744375,0.005624999999999991,133333,1499.9962499999976,Hit Full Target,2023-04-26,GAYAHWS
843.95,837.6203750000001,6.3296249999999645,118,-746.8957499999958,Stopped Out,2023-04-27,VOLTAS
1009.5,1001.92875,7.571249999999964,99,1499.1074999999928,Hit Full Target,2023-04-28,TECHM
5.0,4.9625,0.037499999999999645,20000,1499.999999999986,Hit Full Target,2023-05-02,SHEKHAWATI
972.0,964.71,7.289999999999964,102,1487.1599999999926,Hit Full Target,2023-05-03,BBTC
20.95,20.792875,0.15712500000000063,4773,-749.957625000003,Stopped Out,2023-05-04,LLOYDSENGG
829.0,822.7825,6.217499999999973,120,-746.0999999999967,Stopped Out,2023-05-05,HDFCBANK
20.8,20.644000000000002,0.1559999999999988,4807,-749.8919999999943,Stopped Out,2023-05-08,LLOYDSENGG
9.0,8.932500000000001,0.067499999999999,11111,1499.9849999999976,Hit Full Target,2023-05-09,PASHUPATI
165.2,163.96099999999998,1.2390000000000043,605,1499.189999999988,Hit Full Target,2023-05-10,LAL
599.7,595.20225,4.497749999999996,166,-282.20000000000755,EOD Exit,2023-05-15,POLICYBZR
23.35,23.174875000000004,0.17512499999999775,4282,-749.8852499999904,Stopped Out,2023-05-16,LLOYDSENGG
963.025,955.8023125,7.222687500000006,103,1487.8736249999897,Hit Full Target,2023-05-22,JBCHEPHARM
17.3,17.170250000000003,0.1297499999999978,5780,-749.9549999999873,Stopped Out,2023-05-24,GMRP&UI
0.6,0.5955,0.0044999999999999485,166666,1499.9939999999829,Hit Full Target,2023-05-25,GAYAHWS
37008.7,36731.13475,277.56524999999965,2,1110.2609999999986,Hit Full Target,2023-05-26,PAGEIND
628.55,623.835875,4.714124999999967,159,1499.0917499999896,Hit Full Target,2023-05-29,BETA
286.8,284.649,2.1510000000000105,348,-748.5480000000036,Stopped Out,2023-05-30,VEDL
38.25,37.963125000000005,0.2868749999999949,2614,1499.7824999999918,Hit Full Target,2023-05-31,NKIND
231.0,229.2675,1.7324999999999875,432,-748.4399999999946,Stopped Out,2023-06-01,COALINDIA
0.6,0.5955,0.0044999999999999485,166666,1499.9939999999829,Hit Full Target,2023-06-06,GAYAHWS
26.95,26.747875,0.20212499999999878,3710,1499.7674999999908,Hit Full Target,2023-06-07,LLOYDSENGG
0.7,0.69475,0.005249999999999977,142857,1499.9984999999933,Hit Full Target,2023-06-08,GAYAHWS
3393.75,3368.296875,25.453125,29,1476.2812499999868,Hit Full Target,2023-06-12,DIVISLAB
26.2,26.0035,0.19650000000000034,3816,1499.687999999989,Hit Full Target,2023-06-14,LLOYDSENGG
26.7,26.499750000000002,0.20024999999999693,3745,-749.9362499999885,Stopped Out,2023-06-15,LLOYDSENGG
158.0,156.815,1.1850000000000023,632,-748.9200000000014,Stopped Out,2023-06-16,PFC
2.05,2.034625,0.015374999999999694,48780,1499.984999999992,Hit Full Target,2023-06-19,TVVISION
0.9,0.8932500000000001,0.006749999999999923,111111,1499.9984999999951,Hit Full Target,2023-06-21,VIVIDHA
111.45,110.614125,0.8358750000000015,897,-224.25,EOD Exit,2023-06-22,TATASTEEL
3.75,3.7218750000000003,0.028124999999999734,26666,1499.9624999999858,Hit Full Target,2023-06-23,CREATIVEYE
708.1,702.78925,5.3107499999999845,141,1497.6314999999956,Hit Full Target,2023-06-26,IPCALAB
308.0,305.69,2.3100000000000023,324,1496.879999999983,Hit Full Target,2023-06-27,WEALTH
24.3,24.11775,0.1822499999999998,4115,1499.9174999999836,Hit Full Target,2023-06-28,LLOYDSENGG
24.15,23.968875,0.18112499999999798,4140,-749.8574999999917,Stopped Out,2023-06-30,LLOYDSENGG
39.1,38.80675,0.29325000000000045,2557,1499.6804999999842,Hit Full Target,2023-07-04,GOLDENTOBC
44.16,43.8288,0.3311999999999955,2264,294.3200000000058,EOD Exit,2023-07-05,HDFCNEXT50
26.45,26.251625,0.19837499999999864,3780,1499.7149999999897,Hit Full Target,2023-07-06,LLOYDSENGG
26.6,26.4005,0.19950000000000045,3759,1499.8409999999901,Hit Full Target,2023-07-07,LLOYDSENGG
26.65,26.450125,0.1998749999999987,3752,1499.86199999999,Hit Full Target,2023-07-10,LLOYDSENGG
277.7,275.61725,2.082749999999976,360,36.000000000008185,EOD Exit,2023-07-11,VEDL
0.9,0.8932500000000001,0.006749999999999923,111111,1499.9984999999951,Hit Full Target,2023-07-13,ORTEL
34.35,34.092375000000004,0.25762499999999733,2911,1499.8927499999845,Hit Full Target,2023-07-14,LLOYDSENGG
4.5,4.4662500000000005,0.0337499999999995,22222,1499.9849999999976,Hit Full Target,2023-07-17,SHEKHAWATI
9.0,8.932500000000001,0.067499999999999,11111,1499.9849999999976,Hit Full Target,2023-07-18,GICL
32.9,32.65325,0.2467499999999987,3039,1499.746499999992,Hit Full Target,2023-07-19,LLOYDSENGG
34.0,33.745000000000005,0.25499999999999545,2941,-749.9549999999866,Stopped Out,2023-07-20,LLOYDSENGG
1338.95,1328.907875,10.042124999999942,74,-743.1172499999957,Stopped Out,2023-07-21,INFY
274.45,272.391625,2.0583750000000123,364,-749.2485000000045,Stopped Out,2023-07-24,VEDL
0.85,0.8436250000000001,0.0063749999999999085,117647,1499.9992499999914,Hit Full Target,2023-07-26,ORTEL
12.0,11.91,0.08999999999999986,8333,1499.9399999999976,Hit Full Target,2023-07-27,DIL
1999.05,1984.057125,14.992874999999913,50,547.5000000000023,EOD Exit,2023-07-31,TORNTPHARM
1116.3,1107.92775,8.372249999999894,89,-745.1302499999906,Stopped Out,2023-08-02,CHOLAFIN
346.3,343.70275000000004,2.597249999999974,288,-748.0079999999925,Stopped Out,2023-08-03,METROPOLIS
3.1,3.07675,0.023249999999999993,32258,1499.9969999999853,Hit Full Target,2023-08-08,CREATIVEYE
94.1,93.39425,0.7057499999999948,1062,1499.012999999989,Hit Full Target,2023-08-11,ASHOKA
788.25,782.338125,5.911875000000009,126,-744.8962500000011,Stopped Out,2023-08-14,ADANIPORTS
129.6,128.62800000000001,0.97199999999998,771,308.4000000000044,EOD Exit,2023-08-17,MWL
1449.0,1438.1325000000002,10.867499999999836,69,-749.8574999999887,Stopped Out,2023-08-18,GMMPFAUDLR
0.85,0.8436250000000001,0.0063749999999999085,117647,1499.9992499999914,Hit Full Target,2023-08-21,SITINET
4.5,4.4662500000000005,0.0337499999999995,22222,1499.9849999999976,Hit Full Target,2023-08-22,SHEKHAWATI
1.9,1.88575,0.014249999999999874,52631,1499.9834999999866,Hit Full Target,2023-08-23,EASTSILK
5.0,4.9625,0.037499999999999645,20000,1499.999999999986,Hit Full Target,2023-08-24,SHEKHAWATI
0.8,0.794,0.006000000000000005,125000,1499.9999999999875,Hit Full Target,2023-08-25,ORTEL
0.8,0.794,0.006000000000000005,125000,1499.9999999999875,Hit Full Target,2023-08-28,FEL
36.9,36.62325,0.27674999999999983,2710,1499.984999999999,Hit Full Target,2023-08-29,DIGISPICE
505.65,501.857625,3.7923749999999927,197,1494.1957499999971,Hit Full Target,2023-08-31,SOLEX
3.75,3.7218750000000003,0.028124999999999734,26666,1499.9624999999858,Hit Full Target,2023-09-01,UNIVAFOODS
661.0,656.0425,4.957499999999982,151,-748.5824999999973,Stopped Out,2023-09-04,PRESTIGE
269.35,267.329875,2.0201250000000073,371,1498.9327499999843,Hit Full Target,2023-09-05,KRISHIVAL
574.2,569.8935,4.306500000000028,174,1498.66199999999,Hit Full Target,2023-09-06,KOTYARK
1.95,1.935375,0.014624999999999888,51282,1499.9984999999886,Hit Full Target,2023-09-08,VCL
0.4,0.397,0.0030000000000000027,250000,1499.9999999999875,Hit Full Target,2023-09-11,SANWARIA
51.15,50.766375000000004,0.383624999999995,1955,1499.9737499999944,Hit Full Target,2023-09-12,ARTNIRMAN
3.25,3.225625,0.024375000000000036,30769,1499.9887499999886,Hit Full Target,2023-09-13,CREATIVEYE
0.35,0.347375,0.0026249999999999885,285714,1499.9984999999933,Hit Full Target,2023-09-14,LANDSMILL
9.15,9.081375000000001,0.06862499999999905,10928,1499.8679999999986,Hit Full Target,2023-09-15,GTL
0.35,0.347375,0.0026249999999999885,285714,1499.9984999999933,Hit Full Target,2023-09-18,LANDSMILL
109.3,108.48025,0.8197499999999991,914,1498.5029999999854,Hit Full Target,2023-09-20,ARVEE
3.65,3.622625,0.027374999999999705,27397,1499.985749999996,Hit Full Target,2023-09-25,CREATIVEYE
3.55,3.523375,0.026624999999999677,28169,1499.9992499999944,Hit Full Target,2023-09-26,CREATIVEYE
5.0,4.9625,0.037499999999999645,20000,1499.999999999986,Hit Full Target,2023-09-27,SHEKHAWATI
424.0,420.82,3.180000000000007,235,1494.59999999999,Hit Full Target,2023-09-28,SOLEX
5.0,4.9625,0.037499999999999645,20000,1499.999999999986,Hit Full Target,2023-09-29,SHEKHAWATI
151.5,150.36375,1.1362499999999898,660,-99.00000000000375,EOD Exit,2023-10-03,NYKAA
1.85,1.8361250000000002,0.01387499999999986,54054,1499.998499999985,Hit Full Target,2023-10-04,VIJIFIN
53.3,52.90025,0.3997499999999974,1876,-749.930999999995,Stopped Out,2023-10-05,NHPC
33.25,33.000625,0.24937500000000057,3007,1499.741249999982,Hit Full Target,2023-10-06,GUJRAFFIA
110.0,109.17500000000001,0.8249999999999886,909,1499.8499999999922,Hit Full Target,2023-10-10,MWL
4.5,4.4662500000000005,0.0337499999999995,22222,1499.9849999999976,Hit Full Target,2023-10-11,SHEKHAWATI
6.65,6.600125,0.049875000000000114,15037,1499.94074999999,Hit Full Target,2023-10-12,SHYAMTEL
1434.0,1423.2450000000001,10.754999999999882,69,-742.0949999999918,Stopped Out,2023-10-13,INFY
0.8,0.794,0.006000000000000005,125000,1499.9999999999875,Hit Full Target,2023-10-16,GAYAHWS
13.85,13.746125000000001,0.10387499999999861,7220,1499.9549999999927,Hit Full Target,2023-10-17,PVP
46.0,45.655,0.34499999999999886,2173,1499.3699999999951,Hit Full Target,2023-10-18,LEMERITE
198.2,196.7135,1.4864999999999782,504,-352.79999999999427,EOD Exit,2023-10-19,WIPRO
0.95,0.942875,0.007124999999999937,105263,1499.9977499999868,Hit Full Target,2023-10-20,VIVIDHA
0.8,0.794,0.006000000000000005,125000,1499.9999999999875,Hit Full Target,2023-10-23,SETUINFRA
336.0,333.48,2.519999999999982,297,1496.8799999999892,Hit Full Target,2023-10-25,SBGLP
1117.45,1109.0691250000002,8.380874999999833,89,222.5,EOD Exit,2023-10-26,TECHM
0.7,0.69475,0.005249999999999977,142857,1499.9984999999933,Hit Full Target,2023-10-30,AURIGROW
30.8,30.569000000000003,0.2309999999999981,3246,1499.6519999999875,Hit Full Target,2023-10-31,GUJRAFFIA
24.8,24.614,0.18599999999999994,4032,1499.9039999999852,Hit Full Target,2023-11-01,ICDSLTD
323.6,321.17300000000006,2.426999999999964,309,1499.8859999999954,Hit Full Target,2023-11-02,GMDCLTD
7.2,7.146000000000001,0.05399999999999938,13888,1499.9039999999952,Hit Full Target,2023-11-03,SHYAMTEL
2637.25,2617.470625,19.779375000000073,37,1463.6737499999886,Hit Full Target,2023-11-06,FLUOROCHEM
127.95,126.99037500000001,0.9596249999999884,781,1498.934249999993,Hit Full Target,2023-11-07,PLAZACABLE
566.1,561.8542500000001,4.24574999999993,176,-747.2519999999877,Stopped Out,2023-11-09,ACUTAAS
1240.85,1231.543625,9.306374999999889,80,1489.0199999999822,Hit Full Target,2023-11-10,MUTHOOTFIN
84.05,83.419625,0.6303750000000008,1189,1499.031749999985,Hit Full Target,2023-11-13,SECMARK
724.0,718.57,5.42999999999995,138,-749.3399999999931,Stopped Out,2023-11-17,BAJFINANCE
0.3,0.29775,0.0022499999999999742,333333,1499.9984999999829,Hit Full Target,2023-11-20,LANDSMILL
336.7,334.17475,2.5252499999999714,297,-749.9992499999914,Stopped Out,2023-11-21,COALINDIA
0.3,0.29775,0.0022499999999999742,333333,1499.9984999999829,Hit Full Target,2023-11-22,LANDSMILL
0.9,0.8932500000000001,0.006749999999999923,111111,1499.9984999999951,Hit Full Target,2023-11-23,ORTEL
66.1,65.60425,0.495750000000001,1512,1499.1479999999815,Hit Full Target,2023-11-24,BANG
0.55,0.5458750000000001,0.004124999999999934,181818,1499.9984999999963,Hit Full Target,2023-11-28,AURIGROW
273.65,271.597625,2.0523749999999836,365,-749.116874999994,Stopped Out,2023-11-30,SRGHFL
0.5,0.49625,0.0037499999999999756,200000,1499.9999999999902,Hit Full Target,2023-12-01,AURIGROW
16.35,16.227375000000002,0.12262499999999932,6116,1499.9489999999917,Hit Full Target,2023-12-04,NAGREEKCAP
3.65,3.622625,0.027374999999999705,27397,1499.985749999996,Hit Full Target,2023-12-05,CREATIVEYE
1542.0,1530.4350000000002,11.564999999999827,64,1480.3199999999924,Hit Full Target,2023-12-06,GKWLIMITED
45.35,45.009875,0.34012500000000045,2205,-749.975625000001,Stopped Out,2023-12-08,RENUKA
1436.4,1425.6270000000002,10.77299999999991,69,1486.6739999999877,Hit Full Target,2023-12-11,OBEROIRLTY
225.0,223.3125,1.6875,444,-749.25,Stopped Out,2023-12-12,BPCL
110.1,109.27425,0.8257499999999993,908,1499.5619999999858,Hit Full Target,2023-12-13,BANKINDIA
11.4,11.3145,0.08549999999999969,8771,1499.8409999999944,Hit Full Target,2023-12-15,AAKASH
401.5,398.48875000000004,3.0112499999999613,249,1499.602499999995,Hit Full Target,2023-12-18,METROPOLIS
173.4,172.0995,1.3004999999999995,576,1498.175999999983,Hit Full Target,2023-12-19,SVLL
8.6,8.5355,0.06449999999999889,11627,1499.8829999999948,Hit Full Target,2023-12-20,SHYAMTEL
1074.5,1066.44125,8.058749999999918,93,-749.4637499999924,Stopped Out,2023-12-21,PRESTIGE
5.8,5.7565,0.04349999999999987,17241,1499.9669999999956,Hit Full Target,2023-12-22,RMDRIP
253.25,251.350625,1.899374999999992,394,-748.3537499999968,Stopped Out,2023-12-27,VEDL
17.05,16.922125,0.12787499999999952,5865,1499.9737499999944,Hit Full Target,2023-12-28,SILLYMONKS
0.6,0.5955,0.0044999999999999485,166666,1499.9939999999829,Hit Full Target,2024-01-01,AURIGROW
52.3,51.90775,0.3922499999999971,1912,1499.963999999989,Hit Full Target,2024-01-02,HINDCON
4044.8,4014.4640000000004,30.335999999999785,24,-728.0639999999948,Stopped Out,2024-01-03,HEROMOTOCO
2250.0,2233.125,16.875,44,1485.0,Hit Full Target,2024-01-04,SEMAC
10.6,10.5205,0.07949999999999946,9433,-749.9234999999949,Stopped Out,2024-01-05,DIL
74.0,73.44500000000001,0.5549999999999926,1351,1499.6099999999992,Hit Full Target,2024-01-08,HECPROJECT
36935.9,36658.880750000004,277.01924999999756,2,228.1999999999971,EOD Exit,2024-01-10,PAGEIND
247.35,245.494875,1.8551249999999868,404,1498.9409999999893,Hit Full Target,2024-01-11,IVP
4356.75,4324.074375,32.675624999999854,22,269.5,EOD Exit,2024-01-12,HEROMOTOCO
0.7,0.69475,0.005249999999999977,142857,1499.9984999999933,Hit Full Target,2024-01-15,SETUINFRA
38.9,38.60825,0.2917500000000004,2570,1499.5949999999839,Hit Full Target,2024-01-16,MKPL
1192.3,1183.3577500000001,8.94224999999983,83,1484.4134999999908,Hit Full Target,2024-01-17,PHOENIXLTD
69.55,69.028375,0.5216250000000002,1437,-749.5751250000003,Stopped Out,2024-01-18,NHPC
1162.1,1153.38425,8.715749999999844,86,378.4000000000078,EOD Exit,2024-01-19,METROBRAND
139.35,138.304875,1.0451249999999845,717,-749.3546249999889,Stopped Out,2024-01-20,CESC
220.45,218.796625,1.6533749999999827,453,-748.9788749999922,Stopped Out,2024-01-23,ORIENTELEC
711.95,706.6103750000001,5.339624999999955,140,1495.0949999999875,Hit Full Target,2024-01-24,HDFCBANK
16.25,16.128125,0.12187499999999929,6153,1499.7937499999912,Hit Full Target,2024-01-25,GICL
712.15,706.8088750000001,5.34112499999992,140,-747.7574999999888,Stopped Out,2024-01-29,MAXHEALTH
789.99,784.0650750000001,5.9249249999999165,126,-746.5405499999895,Stopped Out,2024-01-30,LICNETFSEN
1475.25,1464.185625,11.064374999999927,67,-741.3131249999951,Stopped Out,2024-01-31,LUPIN
23.3,23.12525,0.17474999999999952,4291,1499.704499999996,Hit Full Target,2024-02-01,DPSCLTD
1335.0,1324.9875,10.012500000000045,74,1481.84999999999,Hit Full Target,2024-02-02,SPECTRUM
90.0,89.325,0.6749999999999972,1111,1499.8499999999938,Hit Full Target,2024-02-05,DAVANGERE
68.35,67.837375,0.5126249999999999,1463,1499.9407499999998,Hit Full Target,2024-02-13,AARTECH
1085.9,1077.75575,8.144250000000056,92,1498.5419999999895,Hit Full Target,2024-02-14,PRESTIGE
333.2,330.701,2.498999999999967,300,1499.3999999999971,Hit Full Target,2024-02-15,PAYTM
432.05,428.80962500000004,3.240374999999972,231,1497.053249999987,Hit Full Target,2024-02-16,WEALTH
1.85,1.8361250000000002,0.01387499999999986,54054,1499.998499999985,Hit Full Target,2024-02-19,QUINTEGRA
1301.05,1291.292125,9.757875000000013,76,-741.598500000001,Stopped Out,2024-02-20,WHIRLPOOL
16.15,16.028875,0.12112499999999926,6191,1499.7697499999908,Hit Full Target,2024-02-21,GICL
769.4,763.6295,5.77049999999997,129,1488.7889999999923,Hit Full Target,2024-02-22,WELINV
125.25,124.310625,0.9393749999999983,798,1499.242499999986,Hit Full Target,2024-02-23,KNAGRI
575.6,571.283,4.317000000000007,173,-17.300000000003934,EOD Exit,2024-02-26,HDFCLIFE
445.0,441.6625,3.3374999999999773,224,-747.5999999999949,Stopped Out,2024-02-27,PAYTM
9.6,9.528,0.07199999999999918,10416,1499.9039999999827,Hit Full Target,2024-02-28,HYBRIDFIN
404.15,401.118875,3.0311249999999745,247,-748.6878749999937,Stopped Out,2024-03-01,FORTIS
25.5,25.30875,0.19125000000000014,3921,1499.7824999999873,Hit Full Target,2024-03-02,PRUDMOULI
59.85,59.40112500000001,0.4488749999999939,1670,1499.2424999999917,Hit Full Target,2024-03-04,HMAAGRO
306.85,304.548625,2.3013750000000073,325,0.0,EOD Exit,2024-03-05,ABCOTS
1198.45,1189.4616250000001,8.988374999999905,83,-746.0351249999921,Stopped Out,2024-03-07,IPCALAB
3096.65,3073.425125,23.224874999999884,32,1486.3919999999925,Hit Full Target,2024-03-11,INDIGO
3.65,3.622625,0.027374999999999705,27397,1499.985749999996,Hit Full Target,2024-03-12,EDUCOMP
0.5,0.49625,0.0037499999999999756,200000,1499.9999999999902,Hit Full Target,2024-03-13,LANDSMILL
340.85,338.293625,2.5563750000000027,293,1498.035749999985,Hit Full Target,2024-03-14,PAYTM
298.0,295.765,2.2350000000000136,335,-748.7250000000046,Stopped Out,2024-03-15,BPCL
0.7,0.69475,0.005249999999999977,142857,1499.9984999999933,Hit Full Target,2024-03-18,FEL
152.05,150.909625,1.140375000000006,657,1498.452749999989,Hit Full Target,2024-03-19,NYKAA
130.4,129.42200000000003,0.9779999999999802,766,1498.2959999999914,Hit Full Target,2024-03-20,MUFIN
11.4,11.3145,0.08549999999999969,8771,1499.8409999999944,Hit Full Target,2024-03-21,MKPL
1031.25,1023.515625,7.734375,96,-742.5,Stopped Out,2024-03-22,AUROPHARMA
4791.45,4755.514125,35.935875000000124,20,1437.4349999999868,Hit Full Target,2024-03-26,ALKEM
15.15,15.036375000000001,0.11362499999999898,6600,1499.8499999999865,Hit Full Target,2024-03-27,CALSOFT
101.65,100.88762500000001,0.7623749999999916,983,1498.8292499999834,Hit Full Target,2024-04-01,HILTON
28.25,28.038125,0.21187499999999915,3539,0.0,EOD Exit,2024-04-02,SOUTHBANK
183.5,182.12375,1.3762499999999989,544,-748.6799999999994,Stopped Out,2024-04-03,GANESHBE
11.65,11.562625,0.08737499999999976,8583,1499.8792499999959,Hit Full Target,2024-04-04,GICL
1657.5,1645.0687500000001,12.431249999999864,60,-452.99999999999727,EOD Exit,2024-04-05,MUTHOOTFIN
0.4,0.397,0.0030000000000000027,250000,1499.9999999999875,Hit Full Target,2024-04-08,SANWARIA
