date,symbol,is_fo,gap_pct,entry,sl,risk,shares,pnl,exit_reason
2022-04-27,ZEELEARN,False,-5.777777777777781,10.75,10.5,0.25,8000,1000.0,Stopped Out
2022-04-28,TRENT,True,-2.36734693877551,1210.8,1181.0,29.799999999999955,67,1001.650000000003,EOD Exit
2022-04-29,LLOYDSENGG,False,-14.931506849315069,15.05,14.6,0.45000000000000107,4444,-1999.8000000000047,Stopped Out
2022-05-02,INDIGO,True,-2.10699101232441,1840.75,1818.9,21.84999999999991,54,589.9499999999975,Stopped Out
2022-05-04,MITTAL,False,-7.200000000000006,12.75,12.55,0.1999999999999993,7843,-1568.5999999999945,Stopped Out
2022-05-05,ALPHA,False,-5.804832130530284,32.99,30.02,2.9700000000000024,673,-20.190000000000765,EOD Exit
2022-05-06,HEROMOTOCO,True,-3.663582035856338,2483.0,2407.25,75.75,26,2029.2999999999988,EOD Exit
2022-05-09,SBILIFE,True,-2.374545626209705,1067.4,1033.95,33.450000000000045,59,-174.05000000000268,EOD Exit
2022-05-10,HINDALCO,True,-2.049088043233511,439.35,433.9,5.4500000000000455,227,-1237.1500000000103,Stopped Out
2022-05-11,TORNTPOWER,True,-2.4754588134869873,483.4,457.0,26.399999999999977,75,-1979.9999999999982,Stopped Out
2022-05-12,MARUTI,True,-2.3653239053870414,7285.5,7221.5,64.0,13,-832.0,Stopped Out
2022-05-13,SAGARDEEP,False,-5.891980360065468,30.15,28.75,1.3999999999999986,1428,785.400000000001,EOD Exit
2022-05-16,POLICYBZR,True,-2.6658400495970307,631.7,622.2,9.5,158,2251.5,Hit Full Target
2022-05-17,STEELXIND,False,-4.9800796812749,144.95,143.05,1.8999999999999773,689,653.5999999999922,Stopped Out
2022-05-18,JUBLINGREA,False,-6.7672323486277,458.65,440.75,17.899999999999977,111,-111.0,EOD Exit
2022-05-19,PIDILITIND,True,-5.222472907497135,1050.0,1025.0,25.0,80,712.0000000000073,EOD Exit
2022-05-20,SEJALLTD,False,-4.3393656353376056,256.95,245.8,11.149999999999977,179,-724.949999999997,EOD Exit
2022-05-23,PAYTM,True,-2.519548218940052,566.1,558.95,7.149999999999977,176,629.199999999998,Stopped Out
2022-05-24,RAMCOCEM,True,-2.7225901398086827,674.55,657.85,16.699999999999932,119,-1987.299999999992,Stopped Out
2022-05-25,METROPOLIS,True,-5.280340667139814,416.25,400.4,15.850000000000023,126,998.5500000000014,Stopped Out
2022-05-26,APOLLOHOSP,True,-3.924183525806548,3463.3,3365.25,98.05000000000018,20,2941.5000000000055,Hit Full Target
2022-05-27,PRESTIGE,True,-2.302861130495459,432.7,419.9,12.800000000000011,156,-1996.8000000000018,Stopped Out
2022-05-30,LLOYDSENGG,False,-13.076923076923071,12.15,11.85,0.3000000000000007,6666,666.5999999999976,EOD Exit
2022-05-31,ASHOKA,True,-3.637484586929703,79.9,78.15,1.75,1142,2426.75,EOD Exit
2022-06-01,GMRP&UI,False,-3.9800995024875654,19.6,19.2,0.40000000000000213,4999,2999.600000000016,Hit Full Target
2022-06-02,BLBLIMITED,False,-4.271356783919587,19.1,19.05,0.05000000000000071,5235,392.65000000000555,Hit Full Target
2022-06-03,WEL,False,-4.9693251533742355,16.1,15.5,0.6000000000000014,3333,999.6000000000024,Stopped Out
2022-06-06,VEDL,True,-2.0490766506450853,313.45,310.25,3.1999999999999886,319,1532.7999999999945,Hit Full Target
2022-06-07,IRISDOREME,False,-4.343720491029264,218.1,212.0,6.099999999999994,327,-686.6999999999981,EOD Exit
2022-06-08,WEL,False,-6.249999999999997,16.5,15.3,1.1999999999999993,1666,-1999.199999999999,Stopped Out
2022-06-09,BERGEPAINT,True,-4.1150223103619155,474.75,462.5,12.25,163,1361.0500000000038,EOD Exit
2022-06-10,BERGEPAINT,True,-2.7547754259163604,482.25,470.9,11.350000000000023,176,484.0,EOD Exit
2022-06-13,NAUKRI,True,-4.88739167051535,717.85,700.2,17.649999999999977,113,468.94999999999743,EOD Exit
2022-06-14,MFSL,True,-2.289326704719816,814.5,796.0,18.5,108,-680.3999999999951,EOD Exit
2022-06-15,WILLAMAGOR,False,-5.221932114882507,18.9,18.15,0.75,2666,1399.650000000001,EOD Exit
2022-06-17,SILVERTUC,False,-7.47330960854093,27.9,26.0,1.8999999999999986,1052,-420.7999999999985,EOD Exit
2022-06-20,ALKEM,True,-2.3673890941952944,3073.9,3025.0,48.90000000000009,32,1584.0,EOD Exit
2022-06-21,ONEPOINT,False,-6.030150753768841,9.45,9.35,0.09999999999999964,10582,1587.2999999999943,Hit Full Target
2022-06-22,BIOCON,True,-2.430769230769224,320.4,315.65,4.75,312,-1482.0,Stopped Out
2022-06-23,MAHAPEXLTD,False,-11.057225994180412,75.05,68.0,7.049999999999997,283,-863.1499999999992,EOD Exit
2022-06-24,ROTO,False,-9.761057447890195,39.8,38.2,1.5999999999999943,1250,-1999.999999999993,Stopped Out
2022-06-27,CINELINE,False,-2.582335329341309,137.85,130.15,7.699999999999989,259,38.85000000000147,EOD Exit
2022-06-28,E2E,False,-4.465116279069765,117.0,102.7,14.299999999999997,139,173.75,EOD Exit
2022-06-29,LALPATHLAB,True,-2.285124576146244,1072.85,1056.7,16.149999999999864,93,2260.999999999981,Hit Full Target
2022-06-30,BAJAJ-AUTO,True,-3.0393918630657697,3758.7,3740.05,18.649999999999636,26,-484.89999999999054,Stopped Out
2022-07-01,PARAGMILK,False,-6.531986531986525,70.55,68.65,1.8999999999999915,1052,999.3999999999955,Stopped Out
2022-07-04,SONAMLTD,False,-6.197183098591551,87.25,79.9,7.349999999999994,272,-340.0,EOD Exit
2022-07-05,THOMASCOTT,False,-4.423748544819571,43.95,41.05,2.9000000000000057,689,378.94999999999806,EOD Exit
2022-07-06,MARICO,True,-2.082275266632809,491.8,480.15,11.650000000000034,171,1487.699999999998,EOD Exit
2022-07-07,GAYAHWS,False,-7.142857142857134,0.7,0.65,0.04999999999999993,40000,999.9999999999986,Stopped Out
2022-07-08,UNITEDPOLY,False,-4.966139954853268,4.5,4.2,0.2999999999999998,6666,-1999.7999999999988,EOD Exit
2022-07-11,AYMSYNTEX,False,-4.222222222222219,88.2,88.0,0.20000000000000284,1133,340.00000000000483,Hit Full Target
2022-07-12,SPANDANA,False,-7.298647496039977,417.7,399.95,17.75,112,705.6000000000013,EOD Exit
2022-07-13,ABSLNN50ET,False,-6.021073758153534,39.1,37.46,1.6400000000000006,1219,950.8200000000014,EOD Exit
2022-07-14,SONAMLTD,False,-5.149051490514908,45.0,41.7,3.299999999999997,606,-1999.7999999999984,Stopped Out
2022-07-15,GAYAHWS,False,-7.142857142857134,0.7,0.65,0.04999999999999993,40000,999.9999999999986,Stopped Out
2022-07-18,ICDSLTD,False,-4.867872044506258,35.8,34.2,1.5999999999999943,1250,0.0,EOD Exit
2022-07-19,NEXT50IETF,False,-12.904021712311875,40.88,35.3,5.580000000000005,358,-7.160000000001119,EOD Exit
2022-07-20,HINDZINC,False,-6.244768123221155,282.6,279.15,3.4500000000000455,353,-1217.850000000016,Stopped Out
2022-07-21,SONAMLTD,False,-5.0046339202965635,43.45,40.75,2.700000000000003,740,-111.0000000000042,EOD Exit
2022-07-22,SONAMLTD,False,-5.073800738007387,43.3,41.1,2.1999999999999957,909,1318.0500000000027,EOD Exit
2022-07-25,PRITI,False,-4.987293519695041,153.65,149.55,4.099999999999994,487,-1412.3000000000027,EOD Exit
2022-07-26,VEDL,True,-6.980838943552559,244.75,239.5,5.25,380,-1272.9999999999977,EOD Exit
2022-07-27,BCG,False,-4.889741131351864,50.4,49.6,0.7999999999999972,1984,-1587.1999999999944,Stopped Out
2022-07-28,WELSPUNLIV,False,-5.594405594405594,68.9,67.1,1.8000000000000114,1111,666.5999999999937,EOD Exit
2022-07-29,GAYAHWS,False,-7.692307692307699,0.65,0.6,0.050000000000000044,39999,0.0,EOD Exit
2022-08-01,BANKIETF,False,-8.991462113126996,37.65,34.11,3.539999999999999,564,107.16000000000273,EOD Exit
2022-08-02,INDIANB,False,-6.5052098000563285,176.3,166.0,10.300000000000011,194,135.7999999999978,EOD Exit
2022-08-03,VOLTAS,True,-2.961184473789518,981.9,961.0,20.899999999999977,95,-1985.4999999999977,Stopped Out
2022-08-04,LUPIN,True,-2.4856596558317436,615.0,603.6,11.399999999999977,162,2770.1999999999944,Hit Full Target
2022-08-05,LLOYDSENGG,False,-13.491525423728817,15.35,15.0,0.34999999999999964,5714,-1999.899999999998,Stopped Out
2022-08-08,PASHUPATI,False,-11.200000000000005,11.3,11.1,0.20000000000000107,8849,2654.800000000014,Hit Full Target
2022-08-10,EKC,False,-14.31857389304198,153.4,146.9,6.5,307,-1995.5,Stopped Out
2022-08-11,AUTOIND,False,-5.523066926575698,74.8,72.7,2.0999999999999943,952,-1999.1999999999946,Stopped Out
2022-08-12,LANDSMILL,False,-5.263157894736828,8.4,8.15,0.25,8000,-2000.0,Stopped Out
2022-08-16,HIMATSEIDE,False,-8.592777085927777,112.8,110.1,2.700000000000003,740,-591.999999999998,EOD Exit
2022-08-17,HBLENGINE,False,-6.172839506172839,76.9,74.9,2.0,1000,1674.9999999999973,EOD Exit
2022-08-18,JUNIORBEES,False,-12.991213882939196,460.24,398.1,62.139999999999986,32,24.31999999999971,EOD Exit
2022-08-19,WEALTH,False,-5.220721628703897,256.5,235.0,21.5,93,-232.5,EOD Exit
2022-08-22,KOTAKBANK,True,-2.6664890783164603,366.95,364.0,2.9499999999999886,272,54.39999999999691,EOD Exit
2022-08-23,INDUSINDBK,True,-2.0998864926220246,1053.75,1034.1,19.65000000000009,94,1941.1000000000085,EOD Exit
2022-08-24,INFRAIETF,False,-10.160078405749754,60.1,55.0,5.100000000000001,392,-1999.2000000000005,Stopped Out
2022-08-25,JUNIORBEES,False,-7.971383640833686,454.19,415.5,38.69,51,-154.5299999999986,EOD Exit
2022-08-26,BCG,False,-4.919908466819234,43.35,41.55,1.8000000000000043,1111,2222.2,EOD Exit
2022-08-29,IRCTC,True,-7.326236693800873,686.85,666.0,20.850000000000023,95,403.75,EOD Exit
2022-08-30,ICICIB22,False,-6.914384217582838,52.74,48.6,4.140000000000001,483,231.8399999999985,EOD Exit
2022-09-01,EICHERMOT,True,-3.5057685150725715,3367.4,3241.0,126.40000000000009,15,698.9999999999986,EOD Exit
2022-09-02,AURIGROW,False,-4.166666666666664,3.6,3.45,0.1499999999999999,13333,999.8999999999994,Stopped Out
2022-09-05,PAYTM,True,-3.7403740374037464,706.0,686.1,19.899999999999977,100,300.0,EOD Exit
2022-09-06,DIL,False,-4.929942916450438,38.8,37.8,1.0,2000,1000.0,Stopped Out
2022-09-07,LLOYDSENGG,False,-14.94880546075085,14.75,14.55,0.1999999999999993,6779,338.9500000000048,EOD Exit
2022-09-08,MMTC,False,-8.363201911589007,39.85,37.3,2.5500000000000043,784,-980.0,EOD Exit
2022-09-09,GAYAHWS,False,-5.882352941176463,0.85,0.8,0.04999999999999993,40000,999.9999999999986,Stopped Out
2022-09-12,BLUESTARCO,True,-4.273651559538163,574.9,555.5,19.399999999999977,103,-453.19999999999766,EOD Exit
2022-09-13,LALPATHLAB,True,-2.6481310844918036,1229.0,1208.05,20.950000000000045,81,-810.0,EOD Exit
2022-09-14,WIPRO,True,-3.231912175270909,206.4,204.5,1.9000000000000057,484,1379.4000000000042,Hit Full Target
2022-09-15,HUDCO,False,-5.889281507656065,40.3,39.8,0.5,2481,-1240.5,Stopped Out
2022-09-16,KALYANIFRG,False,-3.9306358381502897,208.0,207.75,0.25,480,180.0,Hit Full Target
2022-09-19,MAXHEALTH,True,-3.040073698756331,429.75,418.8,10.949999999999989,182,-873.6000000000021,EOD Exit
2022-09-20,HUBTOWN,False,-4.992867332382311,69.0,66.6,2.4000000000000057,833,998.4000000000024,Stopped Out
2022-09-21,DGCONTENT,False,-4.6875,16.2,15.25,0.9499999999999993,2105,-1052.5,EOD Exit
2022-09-22,AMBUJACEM,True,-3.1125888981250616,529.8,517.65,12.149999999999977,164,996.2999999999981,Stopped Out
2022-09-23,TEMBO,False,-4.95396755808855,113.0,108.35,4.650000000000006,430,999.7500000000013,Stopped Out
2022-09-26,KNRCON,True,-2.583650995340955,233.4,229.05,4.349999999999994,428,-1861.7999999999975,Stopped Out
2022-09-27,AAKASH,False,-4.8872180451127845,12.8,12.65,0.15000000000000036,7812,390.59999999999167,EOD Exit
2022-09-28,NAZARA,False,-5.519795967937821,161.55,155.6,5.950000000000017,336,151.19999999999618,EOD Exit
2022-09-29,KOHINOOR,False,-4.586330935251806,55.4,53.05,2.3500000000000014,851,2255.4500000000016,EOD Exit
2022-09-30,SENSEXBETA,False,-12.429095762429096,600.01,524.9,75.11000000000001,26,271.4400000000014,EOD Exit
2022-10-03,LLOYDSENGG,False,-14.92307692307692,13.2,12.85,0.34999999999999964,5714,-857.0999999999918,EOD Exit
2022-10-04,SAGARDEEP,False,-5.499999999999996,30.75,28.35,2.3999999999999986,833,-1832.5999999999995,EOD Exit
2022-10-06,LLOYDSENGG,False,-14.92424242424242,13.35,13.2,0.15000000000000036,7490,-374.49999999999204,EOD Exit
2022-10-07,AXISGOLD,False,-8.906426155580615,44.54,40.4,4.140000000000001,483,4.829999999999039,EOD Exit
2022-10-10,DLF,True,-2.683654106804006,364.65,359.0,5.649999999999977,274,274.0,EOD Exit
2022-10-11,KOTHARIPET,False,-6.962457337883951,73.2,72.9,0.29999999999999716,1366,614.6999999999941,Hit Full Target
2022-10-12,GANGAFORGE,False,-3.3898305084745792,5.9,5.75,0.15000000000000036,13333,-1999.9500000000048,Stopped Out
2022-10-13,SKMEGGPROD,False,-4.011965511173678,56.0,54.6,1.3999999999999986,1428,714.0,EOD Exit
2022-10-14,DIL,False,-6.093750000000009,25.75,24.45,1.3000000000000007,1538,-1999.400000000001,Stopped Out
2022-10-17,LANDSMILL,False,-8.333333333333323,0.6,0.55,0.04999999999999993,40000,999.9999999999986,Stopped Out
2022-10-18,HECPROJECT,False,-5.8823529411764675,32.95,30.4,2.5500000000000043,784,117.59999999999889,EOD Exit
2022-10-19,NETWORK18,False,-5.785714285714281,66.35,65.45,0.8999999999999915,1507,-1356.2999999999872,Stopped Out
2022-10-20,LUPIN,True,-2.488572879634329,683.9,671.3,12.600000000000023,146,-912.5,EOD Exit
2022-10-21,PASHUPATI,False,-12.681159420289854,12.5,12.05,0.4499999999999993,4444,2999.6999999999953,Hit Full Target
2022-10-25,SDBL,False,-4.9810140719231715,43.6,42.75,0.8500000000000014,2293,-1949.0500000000034,EOD Exit
2022-10-27,CHENNPETRO,False,-14.639351259069572,206.65,198.45,8.200000000000017,243,-97.20000000000138,EOD Exit
2022-10-28,KHANDSE,False,-4.999999999999995,26.95,26.6,0.34999999999999787,3710,1947.7499999999882,Hit Full Target
2022-10-31,VEDL,True,-3.808630393996237,282.7,273.8,8.899999999999977,224,-369.5999999999949,EOD Exit
2022-11-01,TATASTEEL,True,-2.9542097488921715,99.75,98.55,1.2000000000000028,1002,1327.6500000000028,EOD Exit
2022-11-02,SONAMLTD,False,-6.683804627249361,38.55,36.3,2.25,888,710.4000000000037,EOD Exit
2022-11-03,LANDSMILL,False,-12.50000000000001,0.4,0.35,0.050000000000000044,39999,0.0,EOD Exit
2022-11-04,GENCON,False,-3.69799691833591,31.9,31.25,0.6499999999999986,3076,999.6999999999978,Stopped Out
2022-11-07,RECLTD,True,-3.653846153846151,100.6,99.8,0.7999999999999972,994,919.4500000000041,EOD Exit
2022-11-09,INDIGOPNTS,False,-9.53401896083883,1406.8,1346.5,60.299999999999955,33,765.6000000000015,EOD Exit
2022-11-10,NYKAA,True,-5.500226346763241,188.5,165.65,22.849999999999994,87,-221.850000000001,EOD Exit
2022-11-11,CTE,False,-5.8466211085800985,63.8,62.0,1.7999999999999972,1111,-1888.6999999999953,EOD Exit
2022-11-14,CHOLAFIN,True,-3.4660260809883328,726.0,703.25,22.75,87,-461.09999999999604,EOD Exit
2022-11-15,COALINDIA,True,-5.177993527508084,238.2,234.0,4.199999999999989,419,-1759.7999999999952,Stopped Out
2022-11-16,ZENITHEXPO,False,-4.759493670886079,96.0,94.1,1.9000000000000057,1041,2967.800000000009,Hit Full Target
2022-11-17,LLOYDSENGG,False,-14.960629921259832,12.8,12.7,0.10000000000000142,7812,-781.2000000000111,Stopped Out
2022-11-18,BALKRISHNA,False,-5.708061002178644,32.6,32.2,0.3999999999999986,3067,-1226.7999999999956,Stopped Out
2022-11-21,NDTV,False,-4.99654544312544,399.0,381.1,17.899999999999977,111,-1986.8999999999974,EOD Exit
2022-11-22,AXISCADES,False,-4.9893320203512195,304.0,289.45,14.550000000000011,137,989.4000000000008,Stopped Out
2022-11-23,NYKAA,True,-3.5388127853881213,171.6,169.0,2.5999999999999943,582,756.5999999999983,Stopped Out
2022-11-24,PFC,True,-2.0791683326669457,98.52000000000001,97.72000000000001,0.7999999999999972,1015,1218.3999999999955,Hit Full Target
2022-11-25,MASKINVEST,False,-4.980630879911456,179.0,171.7,7.300000000000011,273,2451.850000000002,EOD Exit
2022-11-28,PAYTM,True,-4.55717970765262,464.6,442.0,22.600000000000023,88,44.0,EOD Exit
2022-11-29,VEDL,True,-4.681180621289044,301.3,295.0,6.300000000000011,317,142.6499999999964,EOD Exit
2022-11-30,WEALTH,False,-4.325699745547073,290.1,282.0,8.100000000000023,246,1968.0,EOD Exit
2022-12-01,RAJMET,False,-4.6875,31.6,30.1,1.5,1333,-1999.5,Stopped Out
2022-12-02,LLOYDSENGG,False,-14.921875000000002,12.85,12.75,0.09999999999999964,7782,1167.2999999999959,Hit Full Target
2022-12-05,LASA,False,-5.105105105105093,32.85,31.9,0.9500000000000028,2105,-1473.500000000006,EOD Exit
2022-12-06,LOYALTEX,False,-4.481276856967464,815.15,778.0,37.14999999999998,53,-434.5999999999964,EOD Exit
2022-12-07,LLOYDSENGG,False,-14.630350194552522,12.95,12.9,0.049999999999998934,7722,579.1499999999877,Hit Full Target
2022-12-08,NIFTYBEES,False,-12.998471927835562,203.47,176.5,26.97,74,17.760000000000673,EOD Exit
2022-12-09,EASEMYTRIP,False,-5.330882352941174,26.6,25.55,1.0500000000000007,1904,-1999.2000000000014,Stopped Out
2022-12-12,SONAMLTD,False,-4.697986577181211,44.5,42.6,1.8999999999999986,1052,999.3999999999993,Stopped Out
2022-12-13,SETFNIF50,False,-12.975344755536986,191.92,166.6,25.319999999999993,78,30.420000000001153,EOD Exit
2022-12-14,MIRZAINT,False,-11.13529521540765,258.4,241.0,17.399999999999977,114,296.4000000000026,EOD Exit
2022-12-15,IRCTC,True,-4.953054837392839,701.4,696.55,4.850000000000023,142,-688.7000000000032,Stopped Out
2022-12-16,MOHITIND,False,-4.815864022662878,16.9,16.8,0.09999999999999787,5917,887.599999999981,Hit Full Target
2022-12-19,LLOYDSENGG,False,-13.244147157190628,15.8,15.2,0.6000000000000014,3333,3000.0000000000073,Hit Full Target
2022-12-20,LLOYDSENGG,False,-14.666666666666664,17.9,17.3,0.5999999999999979,3333,999.5999999999965,Stopped Out
2022-12-21,AGROPHOS,False,-5.668016194331979,48.4,46.0,2.3999999999999986,833,-1999.199999999999,Stopped Out
2022-12-22,JSLL,False,-4.946076608404618,46.2,46.0,0.20000000000000284,2164,-432.80000000000615,Stopped Out
2022-12-23,PPAP,False,-4.944697462589462,219.2,219.15,0.04999999999998295,456,34.199999999988336,Hit Full Target
2022-12-26,LLOYDSENGG,False,-12.671755725190842,13.85,13.35,0.5,4000,3000.0,Hit Full Target
2022-12-27,NPST,False,-14.346895074946472,134.0,120.0,14.0,142,2414.0,EOD Exit
2022-12-28,GROBTEA,False,-3.964783059040158,873.0,834.3,38.700000000000045,51,-153.0,EOD Exit
2022-12-29,KRISHNADEF,False,-7.797681770284506,139.0,138.9,0.09999999999999432,719,107.89999999999387,Hit Full Target
2022-12-30,GUJRAFFIA,False,-3.924418604651167,33.1,33.05,0.05000000000000426,3021,226.6000000000193,Hit Full Target
2023-01-02,IT,False,-8.937605396290046,29.74,27.0,2.7399999999999984,729,36.450000000000514,EOD Exit
2023-01-03,HPIL,False,-4.902451225612812,97.95,95.05,2.9000000000000057,689,2998.600000000006,Hit Full Target
2023-01-04,BFSI,False,-3.1055900621118084,19.29,18.72,0.5700000000000003,3508,-456.0399999999965,EOD Exit
2023-01-05,LLOYDSENGG,False,-13.91044776119403,17.1,16.9,0.20000000000000284,5847,-1169.4000000000167,Stopped Out
2023-01-06,BFINVEST,False,-9.998788025693855,390.0,371.3,18.69999999999999,106,-1743.699999999999,EOD Exit
2023-01-09,INSPIRISYS,False,-5.982905982905983,60.05,56.0,4.049999999999997,493,-1232.5,EOD Exit
2023-01-10,NAGAFERT,False,-4.830917874396135,10.35,9.85,0.5,4000,2000.0,EOD Exit
2023-01-11,VINNY,False,-4.961832061068698,165.4,162.05,3.3499999999999943,597,-1999.9499999999966,EOD Exit
2023-01-12,LLOYDSENGG,False,-14.38271604938272,16.4,16.1,0.29999999999999716,6097,2743.799999999974,Hit Full Target
2023-01-13,HCLTECH,True,-2.589464843932254,1070.75,1041.6,29.15000000000009,68,363.7999999999938,EOD Exit
2023-01-16,SEYAIND,False,-4.8780487804877986,31.6,31.2,0.40000000000000213,3164,1898.4000000000046,Hit Full Target
2023-01-17,BOHRAIND,False,-4.861361181130717,132.1,132.05,0.04999999999998295,757,56.79999999998063,Hit Full Target
2023-01-18,INDOWIND,False,-4.922644163150499,14.85,14.4,0.4499999999999993,4444,999.8999999999984,Stopped Out
2023-01-19,ADANIENT,True,-3.522552595957508,3525.85,3470.0,55.84999999999991,28,-1563.7999999999975,Stopped Out
2023-01-20,HINDUNILVR,True,-3.764463951382704,2584.4,2542.45,41.95000000000027,38,-1594.1000000000104,Stopped Out
2023-01-23,LLOYDSENGG,False,-13.80090497737557,22.7,22.3,0.3999999999999986,4405,2643.1999999999907,Hit Full Target
2023-01-24,XELPMOC,False,-4.096228868660605,151.0,147.0,4.0,500,-25.000000000005684,EOD Exit
2023-01-25,PIDILITIND,True,-2.155845464161593,1174.15,1160.1,14.050000000000182,85,-1194.2500000000155,Stopped Out
2023-01-27,SHRADHA,False,-4.9813780260707645,61.0,59.1,1.8999999999999986,1052,-1998.7999999999986,EOD Exit
2023-01-30,AXISBANK,True,-2.5007153075822632,863.5,851.45,12.049999999999955,115,686.8499999999974,Stopped Out
2023-01-31,NYKAA,True,-2.054538662682107,134.4,131.1,3.3000000000000114,606,1575.5999999999965,EOD Exit
2023-02-01,SONAMLTD,False,-5.778894472361805,47.75,45.0,2.75,727,-1272.25,EOD Exit
2023-02-02,POLICYBZR,True,-2.596595850416198,402.05,391.4,10.650000000000034,187,2992.6500000000096,Hit Full Target
2023-02-03,DBSTOCKBRO,False,-5.353319057815845,22.95,22.1,0.8499999999999979,2352,1176.0,EOD Exit
2023-02-06,FILATEX,False,-5.741626794258369,40.15,39.1,1.0499999999999972,1904,999.5999999999973,Stopped Out
2023-02-07,TATASTEEL,True,-4.129416773094941,115.1,112.6,2.5,800,-2000.0,Stopped Out
2023-02-08,COALINDIA,True,-2.2530723714155614,215.8,214.15,1.6500000000000057,463,-92.6000000000079,EOD Exit
2023-02-09,GLAND,True,-2.1142280826267195,1360.1,1310.25,49.84999999999991,40,-1993.9999999999964,Stopped Out
2023-02-10,ADANIENT,True,-8.137336297169183,1974.35,1733.15,241.19999999999982,8,-970.7999999999993,EOD Exit
2023-02-13,METROPOLIS,True,-2.001927321334203,328.1,315.25,12.850000000000023,155,170.4999999999947,EOD Exit
2023-02-14,ZEEL,True,-2.03801236546828,216.3,211.75,4.550000000000011,439,87.79999999999501,EOD Exit
2023-02-15,APOLLOHOSP,True,-2.315611932956191,4237.95,4170.0,67.94999999999982,23,2378.2499999999936,Hit Full Target
2023-02-16,GATECHDVR,False,-6.301824212271971,8.3,8.15,0.15000000000000036,12048,-1807.2000000000044,Stopped Out
2023-02-17,NHPC,True,-2.5641025641025745,40.25,39.8,0.45000000000000284,2484,-621.0,EOD Exit
2023-02-20,ADANIENT,True,-4.220005508520245,1678.25,1633.5,44.75,44,-1969.0,Stopped Out
2023-02-21,KRIDHANINF,False,-3.3898305084745792,2.9,2.85,0.04999999999999982,34482,862.0499999999969,Stopped Out
2023-02-22,TORNTPOWER,True,-4.237860797374273,502.85,495.05,7.800000000000011,198,-1544.4000000000024,Stopped Out
2023-02-23,NKIND,False,-8.177905308464853,32.3,32.0,0.29999999999999716,3095,1392.899999999987,Hit Full Target
2023-02-24,ZEEL,True,-5.361188019129124,196.05,188.0,8.050000000000011,248,998.2000000000014,Stopped Out
2023-02-27,SONAMLTD,False,-10.533333333333337,45.4,42.3,3.1000000000000014,645,548.2500000000009,EOD Exit
2023-02-28,BIOCON,True,-2.003484320557489,227.7,223.55,4.149999999999977,439,908.849999999995,Stopped Out
2023-03-01,AARON,False,-4.998469856166485,95.45,93.1,2.3500000000000085,851,998.7500000000036,Stopped Out
2023-03-02,ADANIENT,True,-4.116526108257439,1507.0,1407.9,99.09999999999991,20,1800.999999999999,EOD Exit
2023-03-03,LLOYDSENGG,False,-14.27848101265823,20.1,19.85,0.25,4975,1865.75,Hit Full Target
2023-03-06,LLOYDSENGG,False,-14.3065693430657,20.95,20.55,0.3999999999999986,4773,954.3999999999966,Stopped Out
2023-03-08,E2E,False,-5.06530742274609,157.9,149.0,8.900000000000006,224,694.3999999999987,EOD Exit
2023-03-09,NINSYS,False,-5.004893964110922,278.85,262.05,16.80000000000001,119,1279.25,EOD Exit
2023-03-10,ADANIENT,True,-4.257060774414326,1890.35,1825.4,64.94999999999982,30,139.50000000000273,EOD Exit
2023-03-13,YESBANK,False,-12.727272727272728,15.65,14.4,1.25,1600,79.9999999999983,EOD Exit
2023-03-14,EVERESTIND,False,-8.916218293620295,767.65,711.0,56.64999999999998,35,502.2500000000008,EOD Exit
2023-03-15,LLOYDSENGG,False,-13.842239185750632,20.2,19.85,0.34999999999999787,4950,-1732.4999999999895,Stopped Out
2023-03-16,GATECHDVR,False,-3.885714285714284,12.35,12.2,0.15000000000000036,8097,-1214.550000000003,Stopped Out
2023-03-17,OSIAHYPER,False,-3.999999999999996,33.6,33.25,0.3500000000000014,2976,520.8000000000021,Stopped Out
2023-03-20,GRASIM,True,-2.1602690361438235,1582.25,1551.0,31.25,63,793.7999999999943,EOD Exit
2023-03-21,LLOYDSENGG,False,-14.270833333333329,19.5,19.3,0.1999999999999993,5128,-1025.5999999999963,Stopped Out
2023-03-22,LLOYDSENGG,False,-14.502617801047135,19.35,19.1,0.25,5167,-258.35000000000366,EOD Exit
2023-03-23,LLOYDSENGG,False,-13.809523809523808,19.2,19.0,0.1999999999999993,5208,-1041.5999999999963,Stopped Out
2023-03-24,AJANTPHARM,False,-7.277014391413935,1186.45,1131.7,54.75,36,-52.20000000000164,EOD Exit
2023-03-27,BALKRISIND,True,-2.657993037379625,1936.85,1908.9,27.949999999999818,51,698.7499999999955,Stopped Out
2023-03-28,LLOYDSENGG,False,-14.693877551020396,17.6,17.1,0.5,4000,-2000.0,Stopped Out
2023-03-29,LLOYDSENGG,False,-14.447761194029852,17.15,16.8,0.34999999999999787,5714,2999.8499999999817,Hit Full Target
2023-03-31,LLOYDSENGG,False,-14.444444444444445,18.55,18.1,0.4499999999999993,4444,-1999.7999999999968,Stopped Out
2023-04-03,LLOYDSENGG,False,-14.206128133704729,18.25,17.85,0.3999999999999986,5000,-1999.999999999993,Stopped Out
2023-04-05,KPITTECH,False,-4.998767258382651,787.05,743.95,43.09999999999991,46,1615.75,EOD Exit
2023-04-06,VEDL,True,-6.917475728155349,269.0,266.35,2.6499999999999773,371,1476.0499999999874,Hit Full Target
2023-04-10,DGCONTENT,False,-3.416149068322986,15.6,15.55,0.049999999999998934,6410,480.74999999998977,Hit Full Target
