entry,sl,risk,shares,pnl,exit_reason,date,symbol
51.7,51.5966,0.1034000000000006,1934,299.9634000000018,Hit Target 2,2021-06-11,SOLEX
12.65,12.6247,0.025299999999999656,7905,300.0073999999959,Hit Target 2,2021-06-14,BCG
95.9,89.321,6.579000000000008,303,0.0,EOD Exit,2021-06-15,CAPTRUST
512.8,503.99,8.809999999999945,195,-1717.9499999999894,Stopped Out,2021-06-16,LICHSGFIN
1419.35,1347.3,72.04999999999995,27,-1945.3499999999988,Stopped Out,2021-06-17,ADANIENT
23.15,23.1037,0.046299999999998676,4319,299.9776999999914,Hit Target 2,2021-06-18,S&SPOWER
119.65,117.7141,1.9359000000000037,835,2425.682700000005,Hit Target 2,2021-06-21,TATAPOWER
578.05,528.6905,49.35949999999991,40,-350.0,EOD Exit,2021-06-22,GKWLIMITED
13.2,13.173599999999999,0.026400000000000645,7575,299.9832000000073,Hit Target 2,2021-06-23,JITFINFRA
261.75,261.2265,0.5235000000000127,382,299.9655000000073,Hit Target 2,2021-06-24,HEALTHX
12.5,12.3253,0.17469999999999963,8000,698.7999999999986,Stopped Out,2021-06-25,HCC
2.3,2.2954,0.0045999999999999375,43478,299.9981999999959,Hit Target 2,2021-06-28,GLFL
0.9,0.8482999999999999,0.05170000000000008,38684,0.0,EOD Exit,2021-06-29,GAYAHWS
156.4,144.90959999999998,11.490400000000022,174,-626.399999999999,EOD Exit,2021-06-30,ROSSELLIND
27.75,25.948,1.8019999999999996,1109,-277.25,EOD Exit,2021-07-01,PSUBNKBEES
0.8,0.7984,0.0016000000000000458,125000,300.00000000000864,Hit Target 2,2021-07-02,SANWARIA
35.45,32.9839,2.4661000000000044,810,40.4999999999977,EOD Exit,2021-07-05,BANKNIFTY1
14.7,14.321299999999999,0.37870000000000026,5281,3000.0614000000023,Hit Target 2,2021-07-06,SGL
1.15,1.1477,0.0022999999999999687,86956,299.9981999999959,Hit Target 2,2021-07-07,RMDRIP
4080.0,4022.4889000000003,57.511099999999715,24,-168.0,EOD Exit,2021-07-08,BAJAJ-AUTO
18.45,18.4131,0.03689999999999927,5420,299.99699999999405,Hit Target 2,2021-07-09,JITFINFRA
5.8,5.7884,0.01159999999999961,17241,299.9991999999899,Hit Target 2,2021-07-12,IL&FSENGG
111.5,107.5844,3.9155999999999977,510,-1887.0000000000014,EOD Exit,2021-07-13,VINEETLAB
5.0,4.8403,0.15969999999999995,12523,999.8816999999997,Stopped Out,2021-07-14,RHFL
568.0,548.9,19.100000000000023,104,-624.0,EOD Exit,2021-07-15,DBL
0.95,0.9480999999999999,0.0019000000000000128,105263,300.00050000000203,Hit Target 2,2021-07-16,RADAAN
766.6,750.7954,15.80460000000005,126,-1991.3796000000063,Stopped Out,2021-07-19,AXISBANK
1369.9,1333.4278,36.47220000000016,54,-631.8000000000025,EOD Exit,2021-07-20,ADANIENT
1291.2,1227.54,63.66000000000008,31,432.4500000000014,EOD Exit,2021-07-22,BAJAJFINSV
398.3,386.5254,11.77460000000002,169,-177.45000000000192,EOD Exit,2021-07-23,BIOCON
339.95,326.346,13.603999999999985,147,-580.6499999999983,EOD Exit,2021-07-26,PANACEABIO
0.75,0.6986,0.0514,38910,1945.5000000000018,EOD Exit,2021-07-27,VIVIDHA
2.85,2.8443,0.005700000000000038,35087,299.996700000002,Hit Target 2,2021-07-28,DCMFINSERV
565.25,530.2873000000001,34.96269999999993,57,-940.5,EOD Exit,2021-07-29,RAMCOSYS
0.9,0.8982,0.0018000000000000238,111111,300.00060000000394,Hit Target 2,2021-07-30,RADAAN
50.35,48.5527,1.7973,1112,1501.2000000000016,EOD Exit,2021-08-02,IDFCFIRSTB
128.25,127.9935,0.2565000000000026,779,299.8485000000086,Hit Target 2,2021-08-03,IZMO
26.22,24.451,1.7689999999999984,1130,-214.69999999999743,EOD Exit,2021-08-04,CPSEETF
5.35,5.3393,0.010699999999999932,18691,299.9958999999981,Hit Target 2,2021-08-05,TCIFINANCE
1.6,1.5968,0.0032000000000000917,62500,300.00000000000864,Hit Target 2,2021-08-06,SHRENIK
13.5,12.475,1.0250000000000004,1951,-1365.6999999999987,EOD Exit,2021-08-09,MANUGRAPH
18.0,17.3153,0.6846999999999994,2920,999.6619999999991,Stopped Out,2021-08-10,SETCO
4.9,4.8902,0.009800000000000253,20408,299.99760000000776,Hit Target 2,2021-08-11,TCIFINANCE
333.5,314.37,19.129999999999995,104,-364.0,EOD Exit,2021-08-12,HNGSNGBEES
40.75,38.1236,2.6263999999999967,761,83.70999999999957,EOD Exit,2021-08-13,ICICIB22
322.5,317.4139,5.086099999999988,310,788.3454999999981,Stopped Out,2021-08-16,ORIENTELEC
18.55,18.512900000000002,0.0370999999999988,5390,299.9534999999903,Hit Target 2,2021-08-17,NIBL
51.05,50.9479,0.10210000000000008,1958,299.86770000000024,Hit Target 2,2021-08-18,CTE
2733.45,2690.7077999999997,42.74220000000014,36,-1538.719200000005,Stopped Out,2021-08-20,HEROMOTOCO
385.9,365.3179,20.58209999999997,97,-1251.299999999998,EOD Exit,2021-08-23,UNITEDTEA
579.5,548.9,30.600000000000023,65,1764.5999999999992,EOD Exit,2021-08-24,DHUNINV
8.25,8.2335,0.016500000000000625,12121,300.0030000000114,Hit Target 2,2021-08-25,TREEHOUSE
2.4,2.3952,0.0047999999999999154,41666,299.9951999999947,Hit Target 2,2021-08-26,GLFL
42.19,37.924,4.265999999999998,468,-177.83999999999787,EOD Exit,2021-08-27,GOLDIETF
15.25,14.2215,1.0284999999999993,1944,1728.7020000000011,EOD Exit,2021-08-30,AGROPHOS
6.3,6.2874,0.012599999999999945,15873,300.0059999999987,Hit Target 2,2021-08-31,NORBTEAEXP
6.9,6.8862000000000005,0.013799999999999812,14492,299.9843999999959,Hit Target 2,2021-09-01,NORBTEAEXP
6.65,6.6367,0.01330000000000009,15037,299.994800000002,Hit Target 2,2021-09-02,NORBTEAEXP
9.8,9.481,0.31900000000000084,6269,626.8999999999978,EOD Exit,2021-09-03,ADROITINFO
6.6,6.586799999999999,0.013200000000000323,15151,299.9964000000073,Hit Target 2,2021-09-06,NORBTEAEXP
6.6,6.586799999999999,0.013200000000000323,15151,299.9964000000073,Hit Target 2,2021-09-07,NORBTEAEXP
297.85,293.7613,4.088700000000017,335,368.4999999999886,EOD Exit,2021-09-08,VEDL
17.3,17.2654,0.034600000000001074,5780,299.9820000000093,Hit Target 2,2021-09-09,THOMASCOTT
334.5,333.831,0.6689999999999827,298,299.0429999999923,Hit Target 2,2021-09-13,BETA
181.79,164.4704,17.31959999999998,115,87.40000000000222,EOD Exit,2021-09-14,IDFNIFTYET
85.5,82.834,2.665999999999997,750,224.99999999999787,EOD Exit,2021-09-15,PFOCUS
220.2,217.7636,2.436399999999992,454,-317.79999999999484,EOD Exit,2021-09-16,BPCL
6.45,6.4371,0.012900000000000134,15503,299.9895000000031,Hit Target 2,2021-09-17,NORBTEAEXP
931.4,911.4235,19.976499999999987,100,235.00000000000227,EOD Exit,2021-09-20,LUPIN
0.55,0.5489,0.0010999999999999899,181818,299.99969999999723,Hit Target 2,2021-09-21,GAYAHWS
0.55,0.5489,0.0010999999999999899,181818,299.99969999999723,Hit Target 2,2021-09-22,GAYAHWS
0.6,0.5988,0.0011999999999999789,166666,299.99879999999473,Hit Target 2,2021-09-23,GAYAHWS
0.6,0.5988,0.0011999999999999789,166666,299.99879999999473,Hit Target 2,2021-09-24,GAYAHWS
314.65,301.9948,12.65519999999998,158,1600.1608,EOD Exit,2021-09-27,ZEEL
6.45,6.4371,0.012900000000000134,15503,299.9895000000031,Hit Target 2,2021-09-28,NORBTEAEXP
478.0,459.6788,18.321199999999976,109,16.34999999999752,EOD Exit,2021-09-29,PRESTIGE
306.8,302.99280000000005,3.807199999999966,325,-1237.339999999989,Stopped Out,2021-09-30,ZEEL
75.1,74.9498,0.1501999999999981,1331,299.9493999999962,Hit Target 2,2021-10-01,ICDSLTD
0.55,0.5489,0.0010999999999999899,181818,299.99969999999723,Hit Target 2,2021-10-04,GAYAHWS
27.45,26.8462,0.6037999999999997,3312,2999.678399999998,Hit Target 2,2021-10-05,CALSOFT
6.5,6.487,0.0129999999999999,15384,299.9879999999977,Hit Target 2,2021-10-06,NORBTEAEXP
9.3,8.982,0.3180000000000014,6289,-943.3500000000022,EOD Exit,2021-10-07,CENTEXT
0.95,0.9480999999999999,0.0019000000000000128,105263,300.00050000000203,Hit Target 2,2021-10-08,RMDRIP
1677.1,1660.672,16.427999999999884,59,1462.0919999999896,Hit Target 2,2021-10-11,INFY
753.95,739.3683,14.581700000000069,132,-1924.784400000009,Stopped Out,2021-10-12,KRSNAA
2.85,2.8443,0.005700000000000038,35087,299.996700000002,Hit Target 2,2021-10-13,KAUSHALYA
0.8,0.7984,0.0016000000000000458,125000,300.00000000000864,Hit Target 2,2021-10-14,ZENITHSTL
3948.9,3898.5872,50.31280000000015,25,-1257.8200000000038,Stopped Out,2021-10-18,BAJAJ-AUTO
361.0,360.278,0.72199999999998,277,300.3519999999917,Hit Target 2,2021-10-19,DRCSYSTEMS
234.25,218.562,15.687999999999988,127,-495.30000000000075,EOD Exit,2021-10-20,TATAPOWER
51.8,50.448899999999995,1.3511000000000024,1480,999.8140000000018,Stopped Out,2021-10-21,TTML
8155.65,7891.9844,263.66559999999936,7,-1845.6591999999955,Stopped Out,2021-10-22,INDIAMART
41.2,40.419,0.7810000000000059,2427,947.3530000000071,Stopped Out,2021-10-25,VISHWARAJ
26.3,24.850199999999997,1.4498000000000033,1379,2999.6362000000067,Hit Target 2,2021-10-26,RVHL
50.0,49.5507,0.4493000000000009,2000,1347.9000000000028,Hit Target 2,2021-10-27,ICDSLTD
120.4,118.2131,2.1869000000000085,830,2722.6905000000106,Hit Target 2,2021-10-28,IRB
131.65,128.54240000000001,3.107599999999991,643,1319.539599999997,EOD Exit,2021-10-29,NTPC
6.85,6.8363,0.013700000000000045,14598,299.98890000000097,Hit Target 2,2021-11-01,NORBTEAEXP
53.8,53.6924,0.10759999999999792,1858,299.8811999999942,Hit Target 2,2021-11-02,ICDSLTD
5.4,5.389200000000001,0.010799999999999699,18518,299.99159999999165,Hit Target 2,2021-11-03,NEXTMEDIA
269.75,269.2105,0.5394999999999754,370,299.42249999998637,Hit Target 2,2021-11-08,SANGAMIND
20.65,18.9121,1.7378999999999998,1150,517.5000000000033,EOD Exit,2021-11-09,UJJIVANSFB
149.85,142.9136,6.936399999999992,288,-820.7999999999984,EOD Exit,2021-11-10,ROSSELLIND
774.2,749.3483,24.85170000000005,80,-496.00000000000364,EOD Exit,2021-11-11,METROPOLIS
487.6,475.2476,12.352400000000046,161,2989.280800000011,Hit Target 2,2021-11-12,PRESTIGE
374.976667,364.230480198,10.746186802000011,186,999.395372586001,Stopped Out,2021-11-15,NYKAA
158.95,152.694,6.256,319,-1995.664,Stopped Out,2021-11-16,KANPRPLA
60.0,59.88,0.11999999999999744,1666,299.87999999999363,Hit Target 2,2021-11-17,NPST
3.7,3.6926,0.007400000000000073,27027,300.00340000000296,Hit Target 2,2021-11-18,TARAPUR
24.0,23.453,0.5470000000000006,3656,999.9160000000011,Stopped Out,2021-11-22,MOTOGENFIN
3488.9,3437.9602999999997,50.93970000000036,28,1232.5558000000037,EOD Exit,2021-11-23,GLAND
347.2,340.1184,7.08159999999998,282,-451.1999999999904,EOD Exit,2021-11-24,VEDL
577.9,567.8121000000001,10.087899999999877,173,-1745.2066999999788,Stopped Out,2021-11-25,NUCLEUS
336.5,330.837,5.663000000000011,297,-1681.9110000000032,Stopped Out,2021-11-26,ZEEL
1773.25,1696.8495,76.40049999999997,26,-956.7999999999988,EOD Exit,2021-11-29,PAYTM
6.6,6.586799999999999,0.013200000000000323,15151,299.9964000000073,Hit Target 2,2021-11-30,NORBTEAEXP
147.0,144.1112,2.8888000000000034,680,-1767.9999999999961,EOD Exit,2021-12-01,ARROWGREEN
1897.25,1864.4137,32.83629999999994,52,769.5999999999976,EOD Exit,2021-12-02,INDIGO
176.3,164.27079999999998,12.029200000000031,166,929.599999999999,EOD Exit,2021-12-03,AURUM
444.4,425.1979,19.202099999999973,104,-1362.3999999999965,EOD Exit,2021-12-06,DOLLAR
29.3,29.041800000000002,0.25819999999999865,3412,1321.4675999999931,Hit Target 2,2021-12-07,THOMASCOTT
1914.95,1831.33,83.62000000000012,23,-530.149999999999,EOD Exit,2021-12-08,WHIRLPOOL
18.93,17.774379999999997,1.1556200000000025,1730,-449.79999999999654,EOD Exit,2021-12-09,PVTBANIETF
4.85,4.8403,0.009699999999999598,20618,299.9918999999876,Hit Target 2,2021-12-10,LAKPRE
1134.6,1097.8499,36.750099999999975,54,1489.0527000000018,EOD Exit,2021-12-13,POLICYBZR
577.2,562.0237,15.176300000000083,131,-1988.0953000000109,Stopped Out,2021-12-14,CHOLAFIN
63.2,58.083600000000004,5.116399999999999,390,-78.00000000000111,EOD Exit,2021-12-15,STEELCAS
8.2,8.183599999999998,0.01640000000000086,12195,300.00520000001575,Hit Target 2,2021-12-16,NORBTEAEXP
67.0,66.866,0.13400000000000034,1492,299.89200000000073,Hit Target 2,2021-12-17,NPST
71.9,68.7123,3.1877000000000066,627,627.0,EOD Exit,2021-12-20,AUSOMENT
22.8,21.5069,1.293099999999999,1546,2998.6988999999976,Hit Target 2,2021-12-21,MCLEODRUSS
150.2625,148.57725,1.6852499999999964,665,859.2030000000102,EOD Exit,2021-12-22,POWERGRID
47.6,47.5048,0.0951999999999984,2100,299.87999999999494,Hit Target 2,2021-12-23,WIPL
364.95,360.278,4.671999999999969,274,-1280.1279999999915,Stopped Out,2021-12-24,BIOCON
9.1,8.7325,0.3674999999999997,5442,0.0,EOD Exit,2021-12-27,SALSTEEL
7.9,7.884200000000001,0.015799999999999592,12658,299.99459999999226,Hit Target 2,2021-12-28,PASHUPATI
9.15,9.1317,0.018299999999999983,10928,299.9735999999997,Hit Target 2,2021-12-29,ADROITINFO
75.9,60.927899999999994,14.972100000000012,133,-55.86000000000023,EOD Exit,2021-12-30,CONSUMBEES
147.0,143.712,3.288000000000011,608,2998.65600000001,Hit Target 2,2021-12-31,RESPONIND
37.25,37.1755,0.07450000000000045,2684,299.93700000000183,Hit Target 2,2022-01-03,MASKINVEST
30.1,30.0398,0.06020000000000181,3322,299.97660000000906,Hit Target 2,2022-01-04,KHAITANLTD
8.8,8.7824,0.017599999999999838,11363,299.99199999999723,Hit Target 2,2022-01-05,NORBTEAEXP
106.1,104.9397,1.1602999999999923,942,-1093.0025999999928,Stopped Out,2022-01-06,ASHOKA
4.75,4.7405,0.009500000000000064,21052,299.99100000000203,Hit Target 2,2022-01-07,GFSTEELS
183.6,167.77378000000002,15.826219999999978,126,656.460000000001,EOD Exit,2022-01-10,IDFNIFTYET
109.8,107.784,2.015999999999991,910,2751.839999999988,Hit Target 2,2022-01-11,TOUCHWOOD
46.0,45.908,0.09199999999999875,2173,299.9199999999959,Hit Target 2,2022-01-12,REMSONSIND
122.6,122.3548,0.24519999999999698,815,299.8795999999963,Hit Target 2,2022-01-13,PANSARI
700.0,684.628,15.371999999999957,130,-1998.3599999999944,Stopped Out,2022-01-14,AUROPHARMA
369.95,369.2101,0.7398999999999774,270,299.6594999999908,Hit Target 2,2022-01-17,DRCSYSTEMS
92.55,88.2731,4.276899999999998,467,-1471.049999999996,EOD Exit,2022-01-18,HFCL
8.5,8.483,0.01699999999999946,11764,299.9819999999904,Hit Target 2,2022-01-19,PASHUPATI
1805.0,1801.39,3.6099999999999,55,299.6299999999917,Hit Target 2,2022-01-20,IVZINNIFTY
1302.9,1279.5357999999999,23.36420000000021,76,-1775.679200000016,Stopped Out,2022-01-21,HAVELLS
74.0,70.3091,3.690899999999999,541,996.5429999999998,Stopped Out,2022-01-24,DBREALTY
1705.0,1664.664,40.33600000000001,49,1878.0640000000026,EOD Exit,2022-01-25,ADANIENT
513.0,502.1936,10.806399999999996,185,2477.5387999999984,EOD Exit,2022-01-27,SBIN
457.45,439.12,18.329999999999984,109,3006.1199999999976,Hit Target 2,2022-01-28,LAURUSLABS
3.8,3.7923999999999998,0.007600000000000051,26315,299.99480000000204,Hit Target 2,2022-01-31,GFSTEELS
44.65,42.914,1.735999999999997,1152,403.20000000000164,EOD Exit,2022-02-01,SUBEXLTD
733.95,721.0051000000001,12.944899999999961,136,1530.0,EOD Exit,2022-02-02,ADANIPORTS
285.85,279.83919999999995,6.010800000000074,332,1271.6928000000084,EOD Exit,2022-02-03,ZEEL
1562.35,1498.0978,64.2521999999999,31,-1718.9499999999944,EOD Exit,2022-02-04,GODREJPROP
43.4,41.466899999999995,1.9331000000000031,1034,-1395.9000000000015,EOD Exit,2022-02-07,DIGISPICE
875.55,846.6034,28.94659999999999,69,1383.1844000000028,EOD Exit,2022-02-08,POLICYBZR
653.0,623.75,29.25,68,523.6000000000031,EOD Exit,2022-02-09,GUJGASLTD
60.0,57.6844,2.3156000000000034,863,1602.8236000000009,EOD Exit,2022-02-10,UMIYA-MRO
2699.75,2649.9395,49.81050000000005,37,697.4499999999966,EOD Exit,2022-02-11,HEROMOTOCO
1381.0,1351.5415,29.458499999999958,67,-1973.7194999999972,Stopped Out,2022-02-14,MUTHOOTFIN
969.0,938.12,30.879999999999995,64,1283.199999999997,EOD Exit,2022-02-15,IPCALAB
48.75,48.6525,0.09749999999999659,2051,300.0074999999895,Hit Target 2,2022-02-16,SPMLINFRA
383.75,359.28,24.470000000000027,81,526.5,EOD Exit,2022-02-17,HIKAL
1135.6,1092.8599,42.740099999999984,46,2949.066899999999,Hit Target 2,2022-02-18,BUTTERFLY
527.9,511.475,16.424999999999955,121,284.35000000000275,EOD Exit,2022-02-21,BLUESTARCO
28.9,28.492900000000002,0.40709999999999624,3460,-345.9999999999926,EOD Exit,2022-02-22,NHPC
70.15,70.00970000000001,0.14029999999999632,1425,299.9613999999921,Hit Target 2,2022-02-23,NPST
235.85,228.542,7.307999999999993,273,-696.1499999999953,EOD Exit,2022-02-24,FORTIS
0.7,0.6487,0.0512999999999999,38986,0.0,EOD Exit,2022-02-25,GAYAHWS
98.75,95.5086,3.2413999999999987,617,956.3499999999982,EOD Exit,2022-02-28,MOTHERSON
452.0,439.2697,12.7303,157,-1452.25,EOD Exit,2022-03-02,PRESTIGE
197.15,196.75570000000002,0.394299999999987,507,300.0622999999901,Hit Target 2,2022-03-03,TEMBO
1850.0,1635.722,214.27800000000002,9,-600.3000000000004,EOD Exit,2022-03-04,IVZINNIFTY
105.3,105.0894,0.21059999999999945,949,299.8943999999992,Hit Target 2,2022-03-07,IRB
49.31,45.7084,3.601600000000005,555,-22.199999999999527,EOD Exit,2022-03-08,GILT5YBEES
51.45,49.86008,1.5899199999999993,1257,1169.0099999999995,EOD Exit,2022-03-09,BSLSENETFG
169.8,164.9694,4.830600000000004,414,1941.7841999999973,EOD Exit,2022-03-10,ONGC
220.0,219.56,0.4399999999999977,454,299.63999999999845,Hit Target 2,2022-03-11,PKTEA
700.0,673.65,26.350000000000023,75,-1976.2500000000018,Stopped Out,2022-03-14,PAYTM
0.85,0.8482999999999999,0.0017000000000000348,117647,300.00070000000613,Hit Target 2,2022-03-15,GAYAHWS
60.15,59.7303,0.41969999999999885,1662,1046.3120999999971,Hit Target 2,2022-03-16,INSPIRISYS
58.55,58.4329,0.11710000000000065,1707,299.89310000000165,Hit Target 2,2022-03-17,WIPL
1250.0,1220.055,29.944999999999936,66,-488.400000000006,EOD Exit,2022-03-21,PIDILITIND
11.2,11.1776,0.02239999999999931,8928,299.9807999999907,Hit Target 2,2022-03-22,PASHUPATI
10.5,10.479,0.021000000000000796,9523,299.9850000000114,Hit Target 2,2022-03-23,PASHUPATI
2015.85,1985.1717,30.67829999999981,49,1306.2792,EOD Exit,2022-03-24,ABB
0.8,0.7984,0.0016000000000000458,125000,300.00000000000864,Hit Target 2,2022-03-25,RMDRIP
105.0,100.0495,4.950500000000005,403,-1995.051500000002,Stopped Out,2022-03-28,RELINFRA
57.0,56.886,0.11399999999999721,1754,299.9339999999927,Hit Target 2,2022-03-29,NDL
219.95,213.572,6.377999999999986,313,-1996.3139999999955,Stopped Out,2022-03-30,NGIL
264.35,253.7914,10.558600000000013,189,-141.75,EOD Exit,2022-03-31,WOCKPHARMA
191.0,183.53220000000002,7.467799999999983,267,1763.7173999999977,EOD Exit,2022-04-01,HINDOILEXP
14.75,14.3712,0.3788,5279,-1055.7999999999963,EOD Exit,2022-04-04,LLOYDSENGG
33.3,33.233399999999996,0.0666000000000011,3003,300.03300000000496,Hit Target 2,2022-04-05,MASKINVEST
704.4,688.62,15.779999999999973,126,-207.89999999999714,EOD Exit,2022-04-06,CHOLAFIN
293.5,283.3821,10.11790000000002,197,-1723.75,EOD Exit,2022-04-07,ZEEL
1631.65,1601.79,29.860000000000127,61,-1308.4500000000028,EOD Exit,2022-04-08,ESCORTS
10.1,9.481,0.6189999999999998,3231,999.6849999999996,Stopped Out,2022-04-11,SUVIDHAA
151.4,132.72402,18.67598000000001,107,-98.4400000000017,EOD Exit,2022-04-12,SBIETFQLTY
600.0,597.802,2.197999999999979,166,547.3019999999948,Hit Target 2,2022-04-13,BETA
26.0,24.1516,1.8484000000000016,1082,432.7999999999985,EOD Exit,2022-04-18,INDBANK
51.3,51.197399999999995,0.10260000000000247,1949,300.00240000000724,Hit Target 2,2022-04-19,INSPIRISYS
226.95,200.598,26.351999999999975,75,-146.24999999999915,EOD Exit,2022-04-20,NGIL
3251.55,3204.8275,46.72250000000031,30,2102.512500000014,Hit Target 2,2022-04-21,GLAND
263.95,253.8912,10.05879999999999,198,-1991.6423999999981,Stopped Out,2022-04-22,RALLIS
31.0,29.441,1.559000000000001,1282,1282.0,EOD Exit,2022-04-25,KARMAENG
66.02,65.88795999999999,0.1320400000000035,1514,299.8628400000079,Hit Target 2,2022-04-26,AXISCETF
10.75,10.479,0.2710000000000008,7380,999.990000000003,Stopped Out,2022-04-27,ZEELEARN
1210.8,1178.638,32.162000000000035,62,926.9000000000028,EOD Exit,2022-04-28,TRENT
15.05,14.5708,0.4792000000000005,4173,-1999.7016000000021,Stopped Out,2022-04-29,LLOYDSENGG
1840.75,1815.2622000000001,25.48779999999988,54,688.1705999999967,Stopped Out,2022-05-02,INDIGO
12.75,12.5249,0.2250999999999994,7843,-1765.4592999999954,Stopped Out,2022-05-04,MITTAL
32.99,29.95996,3.030040000000003,660,-19.80000000000075,EOD Exit,2022-05-05,ALPHA
2483.0,2402.4355,80.56449999999995,24,1930.9739999999983,EOD Exit,2022-05-06,HEROMOTOCO
1067.4,1031.8821,35.517900000000054,56,-165.20000000000255,EOD Exit,2022-05-09,SBILIFE
439.35,433.0322,6.317800000000034,227,-1434.1406000000077,Stopped Out,2022-05-10,HINDALCO
483.4,456.086,27.313999999999965,73,-1993.9219999999973,Stopped Out,2022-05-11,TORNTPOWER
7285.5,7207.057,78.44300000000021,13,-414.05000000000473,EOD Exit,2022-05-12,MARUTI
30.15,28.6925,1.4574999999999996,1372,754.6000000000009,EOD Exit,2022-05-13,SAGARDEEP
631.7,620.9556,10.744400000000041,158,2546.42280000001,Hit Target 2,2022-05-16,POLICYBZR
12.3,12.275400000000001,0.02459999999999951,8130,299.99699999999405,Hit Target 2,2022-05-17,PASHUPATI
458.65,439.8685,18.781499999999994,106,-106.0,EOD Exit,2022-05-18,JUBLINGREA
1050.0,1022.95,27.049999999999955,73,649.7000000000066,EOD Exit,2022-05-19,PIDILITIND
28.0,27.944,0.05600000000000094,3571,299.992000000005,Hit Target 2,2022-05-20,JSLL
566.1,557.8321000000001,8.26789999999994,176,727.5751999999948,Stopped Out,2022-05-23,PAYTM
674.55,656.5343,18.015699999999924,111,-1999.7426999999916,Stopped Out,2022-05-24,RAMCOCEM
416.25,399.5992,16.650800000000004,120,999.0480000000002,Stopped Out,2022-05-25,METROPOLIS
3463.3,3358.5195,104.7805000000003,19,3038.6345000000088,Hit Target 2,2022-05-26,APOLLOHOSP
432.7,419.06019999999995,13.639800000000037,146,-1991.4108000000053,Stopped Out,2022-05-27,PRESTIGE
12.15,11.8263,0.32370000000000054,6178,617.7999999999978,EOD Exit,2022-05-30,LLOYDSENGG
79.9,77.9937,1.9063000000000017,1049,2311.401200000001,EOD Exit,2022-05-31,ASHOKA
0.55,0.5489,0.0010999999999999899,181818,299.99969999999723,Hit Target 2,2022-06-01,GAYAHWS
11.25,11.2275,0.022500000000000853,8888,299.9700000000114,Hit Target 2,2022-06-02,PASHUPATI
16.1,15.469,0.631000000000002,3169,999.5040000000004,Stopped Out,2022-06-03,WEL
313.45,309.6295,3.8204999999999814,319,1830.019499999991,Hit Target 2,2022-06-06,VEDL
11.1,11.0778,0.022199999999999775,9009,300.01079999999695,Hit Target 2,2022-06-07,PASHUPATI
16.5,15.269400000000001,1.230599999999999,1625,-1999.7249999999983,Stopped Out,2022-06-08,WEL
474.75,461.575,13.175000000000011,151,1260.8500000000035,EOD Exit,2022-06-09,BERGEPAINT
482.25,469.9582,12.291800000000023,162,445.5,EOD Exit,2022-06-10,BERGEPAINT
717.85,698.7996,19.050399999999968,104,431.59999999999764,EOD Exit,2022-06-13,NAUKRI
814.5,794.408,20.091999999999985,99,-623.6999999999955,EOD Exit,2022-06-14,MFSL
80.0,79.84,0.1599999999999966,1250,299.99999999999363,Hit Target 2,2022-06-15,NPST
306.0,305.388,0.6120000000000232,326,299.26800000001134,Hit Target 2,2022-06-16,PKTEA
27.9,25.948,1.9519999999999982,1024,-409.59999999999854,EOD Exit,2022-06-17,SILVERTUC
3073.9,3018.95,54.95000000000027,32,1680.800000000003,EOD Exit,2022-06-20,ALKEM
9.45,9.331299999999999,0.11870000000000047,10582,1884.1251000000075,Hit Target 2,2022-06-21,ONEPOINT
