date,open,high,low,close,volume
2021-05-12,57.55,59.95,56.5,57.25,21001.0
2021-05-14,57.25,58.15,56.6,57.05,9379.0
2021-05-17,58.8,59.0,55.3,56.55,21864.0
2021-05-18,57.0,57.0,55.55,56.2,11978.0
2021-05-19,56.05,58.5,56.0,57.3,26034.0
2021-05-20,57.3,58.85,56.5,57.15,25684.0
2021-05-21,57.25,58.25,57.1,58.0,10768.0
2021-05-24,58.65,58.7,56.5,57.05,20321.0
2021-05-25,57.45,58.15,56.5,56.7,9442.0
2021-05-26,57.85,57.85,56.4,57.5,12011.0
2021-05-27,58.35,58.35,57.0,57.1,16670.0
2021-05-28,57.45,57.7,56.25,56.45,16725.0
2021-05-31,57.2,58.2,55.3,56.3,17754.0
2021-06-01,57.25,57.7,56.25,56.9,28512.0
2021-06-02,56.9,57.2,56.3,56.4,10714.0
2021-06-03,57.0,57.7,55.55,56.45,13273.0
2021-06-04,57.3,59.9,56.1,56.8,44176.0
2021-06-07,59.7,59.7,56.2,57.2,40027.0
2021-06-08,58.45,66.85,57.75,62.45,440642.0
2021-06-09,65.0,70.5,62.5,63.9,380219.0
2021-06-10,64.5,65.6,61.9,62.9,44462.0
2021-06-11,62.9,64.5,61.15,62.05,36400.0
2021-06-14,63.25,63.25,58.5,60.05,55265.0
2021-06-15,59.15,69.75,59.15,64.05,249175.0
2021-06-16,64.05,66.75,61.2,61.7,76593.0
2021-06-17,63.0,66.0,61.4,62.55,60574.0
2021-06-18,61.7,64.4,59.5,60.2,104850.0
2021-06-21,60.7,68.6,59.65,67.75,523492.0
2021-06-22,68.7,71.0,63.5,63.9,301103.0
2021-06-23,64.05,64.7,62.3,62.95,74287.0
2021-06-24,64.4,67.25,60.1,61.8,147934.0
2021-06-25,63.7,63.7,60.3,60.85,58178.0
2021-06-28,61.1,62.0,59.55,60.05,73465.0
2021-06-29,60.9,61.35,59.65,60.1,29507.0
2021-06-30,60.1,63.55,59.0,60.35,103634.0
2021-07-01,61.0,61.45,60.0,60.1,32119.0
2021-07-02,61.0,72.1,61.0,72.1,1056595.0
2021-07-05,82.5,86.5,82.5,86.5,884011.0
2021-07-06,91.0,94.8,78.25,80.2,822158.0
2021-07-07,82.0,86.0,80.1,82.15,139780.0
2021-07-08,84.95,84.95,79.2,80.35,91339.0
2021-07-09,82.8,82.8,80.0,81.05,73903.0
2021-07-12,80.95,85.0,76.85,82.1,103354.0
2021-07-13,83.5,85.15,82.0,83.15,76989.0
2021-07-14,82.1,84.15,81.0,81.5,26803.0
2021-07-15,83.2,83.35,78.0,79.8,49916.0
2021-07-16,78.4,82.3,72.0,78.0,69485.0
2021-07-19,75.85,82.0,75.85,79.25,57813.0
2021-07-20,75.9,81.0,75.9,77.05,14912.0
2021-07-22,76.2,79.0,73.2,73.35,35024.0
2021-07-23,73.35,73.35,69.7,70.6,17682.0
2021-07-26,67.2,73.5,67.1,70.1,19530.0
2021-07-27,67.9,73.5,67.9,72.55,12419.0
2021-07-28,75.0,75.0,70.0,70.55,9216.0
2021-07-29,74.0,74.0,69.0,69.9,14703.0
2021-07-30,73.2,73.35,71.05,73.3,24363.0
2021-08-02,74.95,75.0,70.7,72.65,9311.0
2021-08-03,73.5,74.0,70.0,71.45,7523.0
2021-08-04,71.35,73.0,68.2,69.9,17364.0
2021-08-05,69.9,71.0,67.5,70.7,3665.0
2021-08-06,70.7,70.7,68.2,69.0,6266.0
2021-08-09,67.0,68.0,65.55,66.5,20226.0
2021-08-10,66.5,67.8,63.4,63.95,9958.0
2021-08-11,63.9,63.9,60.8,60.9,13768.0
2021-08-12,62.75,63.8,61.0,63.2,7485.0
2021-08-13,61.2,64.0,60.5,62.3,3995.0
2021-08-16,62.3,62.3,59.2,59.2,8623.0
2021-08-17,56.25,60.0,56.25,57.1,6886.0
