date,open,high,low,close,volume
2025-09-17,61.0,64.05,59.0,64.05,6168175.0
2025-09-18,63.25,63.25,60.84,60.84,2140022.0
2025-09-19,59.0,59.69,57.79,57.79,1059436.0
2025-09-22,54.9,60.44,54.9,59.88,1823405.0
2025-09-23,58.5,58.9,56.88,56.88,713918.0
2025-09-24,55.01,56.99,54.03,54.03,395548.0
2025-09-25,53.7,56.73,52.0,54.99,1171624.0
2025-09-26,56.69,56.69,52.24,53.16,308290.0
2025-09-29,53.1,54.16,52.11,53.45,125967.0
2025-09-30,53.25,53.25,51.25,51.79,207620.0
2025-10-01,52.98,52.98,49.51,51.28,634755.0
2025-10-03,52.43,52.8,50.1,52.04,278559.0
2025-10-06,52.04,52.04,50.62,50.95,331000.0
2025-10-07,51.0,54.0,51.0,51.87,600199.0
2025-10-08,51.95,53.53,49.41,50.73,370623.0
2025-10-09,51.0,51.16,49.56,50.32,228305.0
2025-10-10,50.54,50.8,49.8,50.3,136465.0
2025-10-13,50.3,50.3,49.1,49.19,141142.0
2025-10-14,49.79,49.79,46.49,48.04,390207.0
2025-10-15,48.01,48.66,44.3,44.67,923285.0
2025-10-16,44.89,46.4,42.91,43.37,1351422.0
2025-10-17,43.37,44.2,42.52,42.73,353491.0
2025-10-20,43.8,43.8,40.48,42.45,460982.0
2025-10-21,42.8,46.0,42.66,45.24,256434.0
2025-10-23,45.24,47.7,45.07,45.41,511084.0
2025-10-24,45.0,46.14,43.5,45.03,575558.0
2025-10-27,45.0,45.28,43.12,43.49,262652.0
2025-10-28,43.5,44.95,42.03,42.92,363714.0
2025-10-29,43.3,43.3,42.3,42.77,167745.0
2025-10-30,42.66,43.4,42.6,43.08,100218.0
2025-10-31,43.08,44.93,42.56,43.87,339930.0
2025-11-03,43.88,45.0,43.64,44.7,185142.0
2025-11-04,44.95,44.95,44.08,44.53,258480.0
2025-11-06,44.5,45.35,43.6,44.06,424057.0
2025-11-07,43.6,44.75,43.0,44.49,273938.0
2025-11-10,44.99,44.99,43.25,43.52,122233.0
2025-11-11,43.74,44.24,43.1,43.71,106142.0
2025-11-12,43.99,44.0,43.41,43.52,79995.0
2025-11-13,43.47,43.89,42.8,43.05,126445.0
2025-11-14,43.66,43.66,42.4,42.64,109705.0
2025-11-17,42.5,42.97,40.37,40.98,194688.0
2025-11-18,41.04,41.68,40.75,41.07,116327.0
2025-11-19,40.85,41.55,40.61,40.87,155542.0
2025-11-20,40.41,43.49,40.41,42.3,167632.0
2025-11-21,42.3,50.28,41.6,46.66,1190215.0
2025-11-24,46.5,48.6,45.69,47.48,592861.0
2025-11-25,46.9,47.0,45.81,46.77,126978.0
2025-11-26,47.0,47.0,45.81,46.21,92111.0
2025-11-27,46.3,47.0,45.52,46.58,44611.0
2025-11-28,47.0,47.1,44.0,45.21,142905.0
2025-12-01,45.0,45.28,43.25,43.51,70953.0
2025-12-02,44.01,44.64,41.1,42.05,142577.0
2025-12-03,42.5,43.65,42.2,42.81,89792.0
2025-12-04,43.5,43.5,42.05,42.34,38994.0
2025-12-05,42.34,42.34,40.99,41.54,47623.0
2025-12-08,42.37,47.0,41.72,42.3,768355.0
2025-12-09,42.98,43.99,42.21,43.0,103722.0
2025-12-10,43.43,43.7,42.2,42.88,60106.0
2025-12-11,43.44,45.24,42.55,44.17,188822.0
2025-12-12,44.5,45.02,43.18,43.87,81836.0
2025-12-15,43.96,43.96,42.7,42.96,110882.0
2025-12-16,43.0,44.0,42.7,43.54,60997.0
2025-12-17,43.99,43.99,40.11,42.13,250067.0
2025-12-18,42.13,42.13,41.2,41.47,62081.0
2025-12-19,42.1,42.33,41.4,41.71,113795.0
2025-12-22,41.98,43.0,41.85,42.53,122412.0
2025-12-23,43.0,44.0,42.03,43.11,222346.0
2025-12-24,43.11,43.11,41.66,41.86,279989.0
2025-12-26,43.3,43.3,41.0,41.3,357525.0
2025-12-29,41.13,41.66,39.35,39.63,691812.0
2025-12-30,40.05,41.9,38.0,38.2,1190828.0
2025-12-31,38.4,41.75,38.4,41.28,915349.0
2026-01-01,41.33,42.25,40.6,41.0,681971.0
2026-01-02,41.33,42.5,41.11,42.02,302195.0
2026-01-05,42.48,43.14,41.2,42.22,371241.0
2026-01-06,42.0,42.49,41.66,41.79,99900.0
2026-01-07,41.79,42.4,41.51,41.74,121610.0
2026-01-08,41.49,42.15,41.49,41.68,146519.0
2026-01-09,41.94,41.94,40.01,40.28,154548.0
2026-01-12,40.08,40.08,37.82,38.09,489409.0
2026-01-13,38.4,39.9,38.32,39.04,352635.0
2026-01-14,39.3,39.8,37.9,38.52,376581.0
2026-01-16,38.72,39.15,38.06,38.26,182138.0
2026-01-19,38.3,38.52,37.11,37.42,140868.0
2026-01-20,37.12,37.54,35.01,35.7,294655.0
2026-01-21,35.4,35.84,34.0,34.75,206003.0
2026-01-22,35.66,37.09,34.86,36.32,397836.0
2026-01-23,36.8,36.8,35.51,35.92,99713.0
