open,high,low,close,volume,timestamp
13.8,14.0,13.7,14.0,254727.0,1652845500.0
14.0,14.0,14.0,14.0,10825.0,1652845800.0
14.0,14.0,14.0,14.0,5090.0,1652846100.0
14.0,14.0,14.0,14.0,12068.0,1652846400.0
14.0,14.0,14.0,14.0,15418.0,1652846700.0
14.0,14.0,14.0,14.0,3112.0,1652847000.0
14.0,14.0,14.0,14.0,28354.0,1652847300.0
14.0,14.0,14.0,14.0,2445.0,1652847660.0
14.0,14.0,14.0,14.0,4065.0,1652847900.0
14.0,14.0,14.0,14.0,16385.0,1652848200.0
14.0,14.0,14.0,14.0,4222.0,1652848500.0
14.0,14.0,14.0,14.0,1166.0,1652848800.0
14.0,14.0,14.0,14.0,4363.0,1652849100.0
14.0,14.0,14.0,14.0,2026.0,1652849400.0
14.0,14.0,14.0,14.0,3147.0,1652849700.0
14.0,14.0,14.0,14.0,4469.0,1652850000.0
14.0,14.0,14.0,14.0,6438.0,1652850300.0
14.0,14.0,14.0,14.0,3672.0,1652850600.0
14.0,14.0,14.0,14.0,1173.0,1652850900.0
14.0,14.0,14.0,14.0,2500.0,1652851200.0
14.0,14.0,14.0,14.0,171.0,1652851500.0
14.0,14.0,14.0,14.0,6300.0,1652851800.0
14.0,14.0,14.0,14.0,1816.0,1652852100.0
14.0,14.0,14.0,14.0,830.0,1652852400.0
14.0,14.0,14.0,14.0,388.0,1652852700.0
14.0,14.0,14.0,14.0,3984.0,1652853000.0
14.0,14.0,14.0,14.0,1609.0,1652853300.0
14.0,14.0,14.0,14.0,424.0,1652853600.0
14.0,14.0,14.0,14.0,2052.0,1652853900.0
14.0,14.0,14.0,14.0,265.0,1652854200.0
14.0,14.0,14.0,14.0,1810.0,1652854500.0
14.0,14.0,14.0,14.0,120.0,1652854800.0
14.0,14.0,14.0,14.0,2765.0,1652855100.0
14.0,14.0,14.0,14.0,790.0,1652855400.0
14.0,14.0,14.0,14.0,960.0,1652855700.0
14.0,14.0,14.0,14.0,3328.0,1652856000.0
14.0,14.0,14.0,14.0,5089.0,1652856300.0
14.0,14.0,14.0,14.0,2730.0,1652856600.0
14.0,14.0,14.0,14.0,18409.0,1652856900.0
14.0,14.0,14.0,14.0,8810.0,1652857200.0
14.0,14.0,14.0,14.0,1333.0,1652857500.0
14.0,14.0,13.8,13.85,449624.0,1652857800.0
13.85,13.9,13.75,13.85,165529.0,1652858100.0
13.8,13.95,13.6,13.95,140368.0,1652858400.0
13.95,14.0,13.9,14.0,203895.0,1652858700.0
14.0,14.0,14.0,14.0,3173.0,1652859000.0
14.0,14.0,13.9,13.95,172659.0,1652859300.0
13.9,13.95,13.85,13.95,109703.0,1652859600.0
13.95,14.0,13.9,14.0,87348.0,1652859900.0
13.95,14.0,13.95,13.95,32550.0,1652860200.0
13.95,14.0,13.9,14.0,76943.0,1652860500.0
14.0,14.0,13.9,14.0,53212.0,1652860800.0
14.0,14.0,14.0,14.0,1134.0,1652861100.0
14.0,14.0,14.0,14.0,18937.0,1652861400.0
14.0,14.0,14.0,14.0,27745.0,1652861700.0
14.0,14.0,14.0,14.0,150.0,1652862000.0
14.0,14.0,14.0,14.0,4716.0,1652862300.0
14.0,14.0,14.0,14.0,1374.0,1652862600.0
14.0,14.0,14.0,14.0,1947.0,1652862900.0
14.0,14.0,14.0,14.0,1278.0,1652863200.0
14.0,14.0,14.0,14.0,3304.0,1652863500.0
14.0,14.0,14.0,14.0,110.0,1652863800.0
14.0,14.0,14.0,14.0,872.0,1652864100.0
14.0,14.0,14.0,14.0,3451.0,1652864400.0
14.0,14.0,14.0,14.0,3256.0,1652864700.0
14.0,14.0,14.0,14.0,5167.0,1652865000.0
14.0,14.0,14.0,14.0,1183.0,1652865300.0
14.0,14.0,14.0,14.0,6331.0,1652865600.0
14.0,14.0,14.0,14.0,1157.0,1652865900.0
14.0,14.0,13.75,13.8,230971.0,1652866200.0
13.8,13.95,13.75,13.95,89591.0,1652866500.0
13.95,14.0,13.9,14.0,93438.0,1652866800.0
14.0,14.0,14.0,14.0,37232.0,1652867100.0
14.0,14.0,14.0,14.0,2642.0,1652867400.0
14.0,14.0,13.9,13.95,62122.0,1652867700.0
13.95,13.95,13.95,13.95,0.0,1652868000.0
