open,high,low,close,volume,timestamp
194.05,200.0,194.05,195.89,177213.0,1753760700.0
196.15,196.15,191.08,191.44,190795.0,1753761000.0
191.74,193.99,191.49,193.98,55952.0,1753761300.0
194.0,194.49,193.53,194.4,66673.0,1753761600.0
194.49,194.85,193.71,194.59,49766.0,1753761900.0
194.69,195.41,194.1,194.1,38646.0,1753762200.0
194.0,195.17,193.96,195.0,37329.0,1753762500.0
195.0,195.23,194.24,194.95,27475.0,1753762800.0
194.99,195.15,194.68,194.8,9969.0,1753763100.0
194.74,194.74,194.21,194.54,12722.0,1753763400.0
194.55,194.87,193.55,193.75,41364.0,1753763700.0
193.89,193.92,193.17,193.3,20899.0,1753764000.0
193.15,193.46,193.05,193.35,16699.0,1753764300.0
193.35,193.35,192.58,192.6,17626.0,1753764600.0
192.6,192.6,191.79,191.92,29427.0,1753764900.0
191.9,192.27,191.51,191.67,42831.0,1753765200.0
191.67,192.0,191.51,191.71,24824.0,1753765500.0
191.71,191.71,188.99,190.06,120917.0,1753765800.0
190.0,190.49,189.68,190.15,33798.0,1753766100.0
190.28,190.69,190.07,190.6,12502.0,1753766400.0
190.74,190.99,190.22,190.71,18414.0,1753766700.0
190.69,190.72,190.0,190.57,11996.0,1753767000.0
190.4,190.65,190.06,190.65,16002.0,1753767300.0
190.63,191.26,190.45,191.26,12140.0,1753767600.0
191.33,191.55,191.2,191.39,8434.0,1753767900.0
191.37,191.85,191.0,191.78,15461.0,1753768200.0
191.79,191.79,189.95,190.0,53612.0,1753768500.0
190.0,190.59,189.8,190.55,20617.0,1753768800.0
190.6,190.6,190.0,190.33,17583.0,1753769100.0
190.31,190.32,189.63,189.8,15649.0,1753769400.0
189.71,189.72,189.3,189.5,20923.0,1753769700.0
189.5,190.0,189.4,189.64,12471.0,1753770000.0
189.76,189.99,189.73,189.99,5666.0,1753770300.0
189.97,190.28,189.79,190.28,12388.0,1753770600.0
190.13,190.5,190.12,190.33,5470.0,1753770900.0
190.45,190.5,190.2,190.28,7303.0,1753771200.0
190.4,190.5,190.21,190.5,10707.0,1753771500.0
190.38,190.5,190.11,190.24,2924.0,1753771800.0
190.24,190.24,189.3,189.65,34041.0,1753772100.0
189.64,189.74,189.4,189.52,8207.0,1753772400.0
189.65,190.0,189.52,189.89,26508.0,1753772700.0
189.89,190.46,189.8,190.31,52382.0,1753773000.0
190.43,190.94,190.06,190.92,19822.0,1753773300.0
190.92,191.98,190.74,191.38,33605.0,1753773600.0
191.35,191.79,191.28,191.51,13537.0,1753773900.0
191.5,191.83,191.48,191.69,16793.0,1753774200.0
191.75,192.49,191.51,192.17,23084.0,1753774500.0
192.11,192.55,192.11,192.4,10477.0,1753774800.0
192.31,192.39,192.08,192.3,30853.0,1753775100.0
192.38,192.5,192.3,192.37,5851.0,1753775400.0
192.31,193.04,192.31,193.0,13877.0,1753775700.0
193.01,193.99,193.0,193.8,27258.0,1753776000.0
193.83,194.48,193.71,193.85,30465.0,1753776300.0
193.85,193.96,193.75,193.9,11099.0,1753776600.0
193.9,194.0,193.79,193.9,9435.0,1753776900.0
193.9,194.1,193.78,194.01,9580.0,1753777200.0
194.01,194.49,194.01,194.25,9691.0,1753777500.0
194.25,194.43,194.25,194.4,9777.0,1753777800.0
194.4,194.89,194.25,194.49,19710.0,1753778100.0
194.65,195.15,194.45,195.01,34565.0,1753778400.0
195.14,195.43,194.96,195.3,17016.0,1753778700.0
195.25,195.56,195.0,195.51,59762.0,1753779000.0
195.51,195.65,195.5,195.5,12695.0,1753779300.0
195.5,195.69,195.5,195.59,13034.0,1753779600.0
195.51,195.6,195.5,195.5,48837.0,1753779900.0
195.5,195.7,195.5,195.51,8823.0,1753780200.0
195.51,195.6,195.5,195.51,10561.0,1753780500.0
195.5,195.69,195.5,195.5,8718.0,1753780800.0
195.7,195.7,195.5,195.55,13562.0,1753781100.0
195.5,195.8,195.5,195.58,15289.0,1753781400.0
195.58,195.59,195.5,195.51,10558.0,1753781700.0
195.51,195.73,195.47,195.55,29368.0,1753782000.0
195.69,196.66,195.4,196.57,42282.0,1753782300.0
196.7,196.84,196.06,196.63,40817.0,1753782600.0
196.5,196.72,196.5,196.6,32359.0,1753782900.0
