open,high,low,close,volume,timestamp
15.55,15.6,15.55,15.6,1.0,1681098300.0
15.6,15.6,15.6,15.6,0.0,1681098600.0
15.6,15.6,15.6,15.6,0.0,1681098900.0
15.6,15.6,15.6,15.6,650.0,1681099200.0
15.6,16.15,15.6,16.15,290.0,1681099500.0
16.15,16.15,15.25,15.25,50.0,1681099800.0
15.25,15.3,15.25,15.3,14.0,1681100100.0
15.3,15.3,15.3,15.3,0.0,1681100400.0
15.3,15.3,15.3,15.3,0.0,1681100700.0
15.3,15.35,15.3,15.35,180.0,1681101000.0
15.35,15.35,15.35,15.35,0.0,1681101300.0
15.35,15.35,15.35,15.35,0.0,1681101600.0
15.35,15.75,15.35,15.75,2.0,1681101900.0
15.75,15.75,15.75,15.75,0.0,1681102200.0
15.75,15.75,15.75,15.75,0.0,1681102500.0
15.75,15.75,15.75,15.75,0.0,1681102800.0
15.75,15.75,15.75,15.75,0.0,1681103100.0
15.75,15.75,15.75,15.75,0.0,1681103400.0
15.75,15.75,15.75,15.75,2.0,1681103700.0
15.75,15.75,15.75,15.75,1.0,1681104000.0
15.75,15.75,15.75,15.75,0.0,1681104300.0
15.75,15.75,15.75,15.75,0.0,1681104600.0
15.75,15.75,15.55,15.55,50.0,1681104900.0
15.55,15.55,15.5,15.5,0.0,1681105200.0
15.5,15.5,15.5,15.5,57.0,1681105500.0
15.5,15.5,15.5,15.5,11.0,1681105800.0
15.5,15.5,15.5,15.5,0.0,1681106100.0
15.5,15.5,15.5,15.5,0.0,1681106400.0
15.5,15.5,15.5,15.5,0.0,1681106700.0
15.5,15.5,15.5,15.5,0.0,1681107000.0
15.5,15.75,15.5,15.75,2.0,1681107300.0
15.75,15.75,15.75,15.75,0.0,1681107600.0
15.75,15.75,15.75,15.75,0.0,1681107900.0
15.75,15.75,15.75,15.75,0.0,1681108200.0
15.75,15.75,15.75,15.75,0.0,1681108500.0
15.5,15.5,15.5,15.5,640.0,1681108800.0
15.5,15.5,15.5,15.5,0.0,1681109100.0
15.5,15.5,15.5,15.5,25.0,1681109400.0
15.5,15.5,15.5,15.5,0.0,1681109700.0
15.5,15.5,15.5,15.5,0.0,1681110000.0
15.5,15.5,15.5,15.5,0.0,1681110300.0
15.5,15.5,15.5,15.5,0.0,1681110600.0
15.5,15.5,15.5,15.5,127.0,1681110900.0
15.5,15.5,15.5,15.5,0.0,1681111200.0
15.55,15.55,15.55,15.55,16.0,1681111500.0
15.55,15.55,15.55,15.55,0.0,1681111800.0
15.55,15.55,15.55,15.55,0.0,1681112100.0
15.3,15.35,15.3,15.35,1002.0,1681112400.0
15.35,15.35,15.35,15.35,0.0,1681112700.0
15.35,15.5,15.35,15.45,57.0,1681113000.0
15.45,15.45,15.45,15.45,0.0,1681113300.0
15.45,15.45,15.45,15.45,0.0,1681113600.0
15.45,15.45,15.45,15.45,0.0,1681113900.0
15.45,15.45,15.45,15.45,0.0,1681114200.0
15.45,15.45,15.45,15.45,0.0,1681114500.0
15.45,15.45,15.45,15.45,0.0,1681114800.0
15.45,15.45,15.4,15.4,62.0,1681115100.0
15.4,15.4,15.4,15.4,0.0,1681115400.0
15.4,15.4,15.4,15.4,0.0,1681115700.0
15.4,15.4,15.4,15.4,25.0,1681116000.0
15.4,15.45,15.4,15.45,0.0,1681116300.0
15.3,15.95,15.3,15.95,2366.0,1681116600.0
15.95,15.95,15.95,15.95,0.0,1681116900.0
15.95,15.95,15.95,15.95,0.0,1681117200.0
15.95,15.95,15.95,15.95,0.0,1681117500.0
15.95,15.95,15.95,15.95,0.0,1681117800.0
15.95,15.95,15.95,15.95,0.0,1681118100.0
15.95,15.95,15.3,15.9,356.0,1681118400.0
15.9,15.9,15.45,15.45,2.0,1681118700.0
15.45,15.45,15.45,15.45,0.0,1681119000.0
15.45,15.5,15.45,15.5,45.0,1681119300.0
15.5,15.5,15.45,15.45,123.0,1681119600.0
15.45,15.75,15.45,15.75,10.0,1681119900.0
15.75,15.8,15.75,15.8,546.0,1681120200.0
15.8,15.9,15.8,15.9,50.0,1681120500.0
