open,high,low,close,volume,timestamp
8.4,8.4,8.4,8.4,33979.0,1700624700.0
8.4,8.4,8.4,8.4,1100.0,1700625000.0
8.4,9.1,8.4,8.5,4429.0,1700625300.0
8.5,8.6,8.5,8.6,1780.0,1700625600.0
8.75,8.75,8.5,8.7,3189.0,1700625900.0
8.7,8.9,8.7,8.9,4908.0,1700626200.0
8.9,8.9,8.75,8.75,3392.0,1700626500.0
8.75,8.75,8.7,8.7,600.0,1700626800.0
8.7,8.75,8.7,8.7,1603.0,1700627100.0
8.7,8.75,8.7,8.75,4000.0,1700627400.0
8.75,8.75,8.75,8.75,0.0,1700627700.0
8.75,8.75,8.7,8.7,819.0,1700628000.0
8.7,8.7,8.7,8.7,100.0,1700628300.0
8.7,8.8,8.7,8.75,669.0,1700628600.0
8.75,8.85,8.75,8.85,810.0,1700628900.0
8.85,8.85,8.75,8.85,1130.0,1700629200.0
8.85,8.85,8.85,8.85,0.0,1700629500.0
8.7,8.7,8.7,8.7,216.0,1700629800.0
8.7,8.85,8.7,8.85,1160.0,1700630100.0
8.85,8.85,8.85,8.85,200.0,1700630400.0
8.85,8.85,8.85,8.85,0.0,1700630700.0
8.85,8.85,8.8,8.8,500.0,1700631000.0
8.7,8.7,8.6,8.6,5001.0,1700631300.0
8.6,8.8,8.5,8.5,22501.0,1700631600.0
8.5,8.8,8.5,8.8,1501.0,1700631900.0
8.8,8.8,8.8,8.8,200.0,1700632200.0
8.8,8.8,8.8,8.8,0.0,1700632500.0
8.8,8.8,8.8,8.8,1.0,1700632800.0
8.8,8.8,8.4,8.75,28522.0,1700633100.0
8.75,8.75,8.7,8.7,5399.0,1700633400.0
8.7,8.7,8.7,8.7,602.0,1700633700.0
8.7,8.7,8.45,8.45,1250.0,1700634000.0
8.45,8.45,8.45,8.45,0.0,1700634300.0
8.45,8.45,8.45,8.45,120.0,1700634600.0
8.45,8.45,8.45,8.45,3146.0,1700634900.0
8.45,8.45,8.45,8.45,209.0,1700635200.0
8.4,8.45,8.4,8.45,21145.0,1700635500.0
8.45,8.75,8.45,8.75,2000.0,1700635800.0
8.75,8.75,8.7,8.7,500.0,1700636100.0
8.7,8.75,8.7,8.75,1511.0,1700636400.0
8.7,8.7,8.7,8.7,4.0,1700636700.0
8.7,8.7,8.7,8.7,0.0,1700637000.0
8.7,8.7,8.6,8.6,227.0,1700637300.0
8.6,8.65,8.6,8.65,502.0,1700637600.0
8.65,8.65,8.6,8.6,374.0,1700637900.0
8.6,8.6,8.5,8.5,6670.0,1700638200.0
8.5,8.5,8.5,8.5,500.0,1700638500.0
8.5,8.6,8.5,8.6,200.0,1700638800.0
8.6,8.6,8.6,8.6,1.0,1700639100.0
8.6,8.6,8.6,8.6,50.0,1700639400.0
8.6,8.6,8.5,8.5,1799.0,1700639700.0
8.5,8.5,8.4,8.5,4603.0,1700640000.0
8.5,8.5,8.5,8.5,1248.0,1700640300.0
8.5,8.6,8.5,8.5,5700.0,1700640600.0
8.5,8.5,8.5,8.5,0.0,1700640900.0
8.5,8.5,8.5,8.5,0.0,1700641200.0
8.5,8.6,8.5,8.6,1050.0,1700641500.0
8.6,8.6,8.6,8.6,0.0,1700641800.0
8.6,8.6,8.5,8.5,2000.0,1700642100.0
8.5,8.5,8.5,8.5,0.0,1700642400.0
8.5,8.5,8.5,8.5,0.0,1700642700.0
8.5,8.5,8.5,8.5,1.0,1700643000.0
8.5,8.5,8.5,8.5,0.0,1700643300.0
8.5,8.6,8.5,8.6,58.0,1700643600.0
8.6,8.6,8.6,8.6,0.0,1700643900.0
8.6,8.6,8.6,8.6,0.0,1700644200.0
8.6,8.6,8.6,8.6,0.0,1700644500.0
8.6,8.6,8.5,8.5,1201.0,1700644800.0
8.5,8.5,8.5,8.5,400.0,1700645100.0
8.5,8.6,8.5,8.6,1300.0,1700645400.0
8.6,8.6,8.6,8.6,2810.0,1700645700.0
8.5,8.6,8.5,8.6,1300.0,1700646000.0
8.6,8.6,8.6,8.6,200.0,1700646300.0
8.6,8.6,8.5,8.5,2153.0,1700646600.0
8.5,8.6,8.5,8.6,489.0,1700646900.0
