open,high,low,close,volume,timestamp
14.7,14.7,14.7,14.7,2277.0,1627616700.0
14.7,14.7,14.7,14.7,776.0,1627617360.0
14.7,14.7,14.7,14.7,1700.0,1627618680.0
14.7,14.7,14.7,14.7,3049.0,1627620600.0
14.7,14.7,14.7,14.7,5283.0,1627621680.0
14.7,14.7,14.7,14.7,0.0,1627621800.0
14.7,14.7,14.7,14.7,0.0,1627622100.0
14.7,14.7,14.7,14.7,500.0,1627622400.0
14.7,14.7,14.7,14.7,1000.0,1627622700.0
14.7,14.7,14.7,14.7,113.0,1627623420.0
14.7,14.7,14.7,14.7,0.0,1627623600.0
14.7,14.7,14.7,14.7,1167.0,1627626000.0
14.7,14.7,14.7,14.7,0.0,1627626300.0
14.7,14.7,14.7,14.7,861.0,1627627260.0
14.7,14.7,14.7,14.7,407.0,1627628280.0
14.7,14.7,14.7,14.7,0.0,1627628400.0
14.7,14.7,14.7,14.7,0.0,1627628700.0
14.7,14.7,14.7,14.7,0.0,1627629000.0
14.7,14.7,14.7,14.7,602.0,1627630980.0
14.7,14.7,14.7,14.7,0.0,1627631100.0
14.7,14.7,14.7,14.7,0.0,1627631400.0
14.7,14.7,14.7,14.7,1600.0,1627633140.0
14.7,14.7,14.7,14.7,0.0,1627633200.0
14.7,14.7,14.7,14.7,500.0,1627633500.0
14.7,14.7,14.7,14.7,0.0,1627633800.0
14.7,14.7,14.7,14.7,6029.0,1627636320.0
14.7,14.7,14.7,14.7,0.0,1627636500.0
14.7,14.7,14.7,14.7,2200.0,1627637460.0
14.7,14.7,14.7,14.7,0.0,1627637700.0
14.7,14.7,14.7,14.7,0.0,1627638000.0
14.7,14.7,14.7,14.7,0.0,1627638300.0
