open,high,low,close,volume,timestamp
278.0,278.0,266.35,273.95,185231.0,1698032700.0
273.85,276.0,269.9,269.9,68261.0,1698033000.0
268.9,270.95,263.75,263.75,51170.0,1698033300.0
263.9,263.9,249.95,249.95,162243.0,1698033600.0
250.1,254.85,245.7,253.4,114658.0,1698033900.0
253.85,258.6,251.75,258.6,65398.0,1698034200.0
258.6,262.0,257.85,257.85,63743.0,1698034500.0
257.05,258.1,250.95,250.95,28014.0,1698034800.0
252.95,259.0,250.9,259.0,37459.0,1698035100.0
258.85,262.45,257.1,257.95,31212.0,1698035400.0
258.15,258.15,250.4,250.95,49488.0,1698035700.0
250.95,252.0,248.05,248.05,32087.0,1698036000.0
249.25,251.6,246.35,250.95,42360.0,1698036300.0
251.5,251.5,248.3,248.9,15332.0,1698036600.0
249.25,251.8,248.0,251.0,21063.0,1698036900.0
251.05,252.0,250.95,251.5,21805.0,1698037200.0
251.5,253.95,250.55,253.95,23351.0,1698037500.0
254.45,258.95,252.5,257.0,32331.0,1698037800.0
256.9,258.7,255.6,255.95,15532.0,1698038100.0
255.8,256.55,255.0,256.0,9778.0,1698038400.0
256.0,260.4,255.95,260.4,18260.0,1698038700.0
260.05,264.0,260.05,263.5,32419.0,1698039000.0
263.0,263.25,257.35,259.55,32905.0,1698039300.0
260.05,260.4,259.0,259.05,5608.0,1698039600.0
259.05,259.05,257.0,257.4,5936.0,1698039900.0
257.4,258.8,255.35,255.9,22513.0,1698040200.0
255.9,256.5,254.35,255.9,6354.0,1698040500.0
255.2,255.8,253.15,253.15,5501.0,1698040800.0
253.15,255.45,253.15,254.7,6656.0,1698041100.0
254.9,255.0,254.35,255.0,3044.0,1698041400.0
255.0,255.0,253.35,254.15,4473.0,1698041700.0
254.15,257.95,254.15,257.95,5436.0,1698042000.0
257.35,257.8,257.1,257.8,2556.0,1698042300.0
257.8,257.8,256.5,257.45,4226.0,1698042600.0
257.45,259.35,257.4,258.35,6503.0,1698042900.0
258.35,258.35,257.1,257.4,2624.0,1698043200.0
257.4,258.9,257.4,258.9,2258.0,1698043500.0
259.0,259.9,258.25,259.5,7080.0,1698043800.0
259.8,259.9,258.75,259.9,6147.0,1698044100.0
259.9,264.4,259.9,263.4,28720.0,1698044400.0
263.4,264.2,259.4,259.85,14687.0,1698044700.0
259.85,259.85,257.4,257.8,5946.0,1698045000.0
257.8,257.8,256.5,256.5,12365.0,1698045300.0
256.5,256.9,255.3,255.5,6360.0,1698045600.0
255.5,257.65,255.1,256.35,5447.0,1698045900.0
256.3,256.6,254.35,255.45,6499.0,1698046200.0
255.45,255.45,253.1,254.05,6808.0,1698046500.0
254.05,255.6,253.3,255.0,7203.0,1698046800.0
255.0,255.0,253.0,253.7,4481.0,1698047100.0
253.7,254.0,252.7,252.85,5264.0,1698047400.0
252.85,254.0,252.55,252.6,5863.0,1698047700.0
252.6,253.0,251.55,253.0,8757.0,1698048000.0
252.95,253.85,251.9,253.4,10071.0,1698048300.0
253.4,253.4,252.0,252.0,7000.0,1698048600.0
251.95,255.0,251.95,254.65,7384.0,1698048900.0
254.9,256.65,254.65,256.5,6920.0,1698049200.0
256.2,256.7,255.3,255.75,3018.0,1698049500.0
255.75,255.75,254.6,255.0,2441.0,1698049800.0
255.0,255.25,254.0,255.25,2529.0,1698050100.0
255.25,256.75,255.25,256.75,1874.0,1698050400.0
256.75,257.3,256.0,256.7,4609.0,1698050700.0
256.7,257.45,254.6,255.0,4465.0,1698051000.0
255.0,255.0,253.0,254.5,7773.0,1698051300.0
254.5,254.5,252.05,252.7,11200.0,1698051600.0
252.7,252.7,250.0,250.45,20002.0,1698051900.0
250.45,250.45,247.0,247.0,28566.0,1698052200.0
247.0,249.6,246.25,248.85,9245.0,1698052500.0
248.85,250.45,247.5,249.1,5992.0,1698052800.0
249.05,250.15,248.0,249.25,7646.0,1698053100.0
249.25,249.7,248.3,249.3,5430.0,1698053400.0
249.4,249.45,248.0,249.3,5767.0,1698053700.0
249.0,249.4,247.35,247.5,8920.0,1698054000.0
247.45,247.45,242.6,242.85,73403.0,1698054300.0
243.5,252.45,243.35,252.05,51612.0,1698054600.0
253.0,260.0,252.5,252.5,56395.0,1698054900.0
