open,high,low,close,volume,timestamp
27.85,27.85,27.85,27.85,238.0,1699328700.0
27.85,27.85,27.85,27.85,2641.0,1699329000.0
27.85,27.85,27.85,27.85,14.0,1699329300.0
27.85,27.85,27.85,27.85,100.0,1699329600.0
27.85,27.85,27.85,27.85,0.0,1699329900.0
27.85,27.85,27.85,27.85,500.0,1699330200.0
27.85,27.85,27.85,27.85,1510.0,1699330500.0
27.85,27.85,27.85,27.85,1030.0,1699330800.0
27.85,27.85,27.85,27.85,270.0,1699331100.0
27.85,27.85,27.85,27.85,100.0,1699331400.0
27.85,27.85,27.85,27.85,0.0,1699331700.0
27.85,27.85,27.85,27.85,4.0,1699332000.0
27.85,27.85,27.85,27.85,5.0,1699332300.0
27.85,27.85,27.85,27.85,500.0,1699332600.0
27.85,27.85,27.85,27.85,0.0,1699332900.0
27.85,27.85,27.85,27.85,500.0,1699333200.0
27.85,27.85,27.85,27.85,0.0,1699333500.0
27.85,27.85,27.85,27.85,13.0,1699333800.0
27.85,27.85,27.85,27.85,0.0,1699334100.0
27.85,27.85,27.85,27.85,0.0,1699334400.0
27.85,27.85,27.85,27.85,0.0,1699334700.0
27.85,27.85,27.85,27.85,0.0,1699335000.0
27.85,27.85,27.85,27.85,0.0,1699335300.0
27.85,27.85,27.85,27.85,0.0,1699335600.0
27.85,27.85,27.85,27.85,500.0,1699335900.0
27.85,27.85,27.85,27.85,0.0,1699336200.0
27.85,27.85,27.85,27.85,1500.0,1699336500.0
27.85,27.85,27.85,27.85,0.0,1699336800.0
27.85,27.85,27.85,27.85,1000.0,1699337100.0
27.85,27.85,27.85,27.85,0.0,1699337400.0
27.85,27.85,27.85,27.85,1100.0,1699337700.0
27.85,27.85,27.85,27.85,0.0,1699338000.0
27.85,27.85,27.85,27.85,0.0,1699338300.0
27.85,27.85,27.85,27.85,0.0,1699338600.0
27.85,27.85,27.85,27.85,0.0,1699338900.0
27.85,27.85,27.85,27.85,0.0,1699339200.0
27.85,27.85,27.85,27.85,0.0,1699339500.0
27.85,27.85,27.85,27.85,0.0,1699339800.0
27.85,27.85,27.85,27.85,0.0,1699340100.0
27.85,27.85,27.85,27.85,0.0,1699340400.0
27.85,27.85,27.85,27.85,0.0,1699340700.0
27.85,27.85,27.85,27.85,0.0,1699341000.0
27.85,27.85,27.85,27.85,0.0,1699341300.0
27.85,27.85,27.85,27.85,0.0,1699341600.0
27.85,27.85,27.85,27.85,0.0,1699341900.0
27.85,27.85,27.85,27.85,0.0,1699342200.0
27.85,27.85,27.85,27.85,15.0,1699342500.0
27.85,27.85,27.85,27.85,50.0,1699342800.0
27.85,27.85,27.85,27.85,0.0,1699343100.0
27.85,27.85,27.85,27.85,18.0,1699343400.0
27.85,27.85,27.85,27.85,3.0,1699343700.0
27.85,27.85,27.85,27.85,6000.0,1699344000.0
27.85,27.85,27.85,27.85,0.0,1699344300.0
27.85,27.85,27.85,27.85,0.0,1699344600.0
27.85,27.85,27.85,27.85,0.0,1699344900.0
27.85,27.85,27.85,27.85,0.0,1699345200.0
27.85,27.85,27.85,27.85,0.0,1699345500.0
27.85,27.85,27.85,27.85,10.0,1699345800.0
27.85,27.85,27.85,27.85,0.0,1699346100.0
27.85,27.85,27.85,27.85,10.0,1699346400.0
27.85,27.85,27.85,27.85,0.0,1699346700.0
27.85,27.85,27.85,27.85,0.0,1699347000.0
27.85,27.85,27.85,27.85,0.0,1699347300.0
27.85,27.85,27.85,27.85,0.0,1699347600.0
27.85,27.85,27.85,27.85,1.0,1699347900.0
27.85,27.85,27.85,27.85,17.0,1699348200.0
27.85,27.85,27.85,27.85,0.0,1699348500.0
27.85,27.85,27.85,27.85,5.0,1699348800.0
27.85,27.85,27.85,27.85,0.0,1699349100.0
27.85,27.85,27.85,27.85,0.0,1699349400.0
27.85,27.85,27.85,27.85,0.0,1699349700.0
27.85,27.85,27.85,27.85,0.0,1699350000.0
27.85,27.85,27.85,27.85,0.0,1699350300.0
27.85,27.85,27.85,27.85,0.0,1699350600.0
27.85,27.85,27.85,27.85,0.0,1699350900.0
