open,high,low,close,volume,timestamp
19.5,20.0,19.5,19.6,43970.0,1647315900.0
20.0,20.8,19.6,20.25,40041.0,1647316200.0
20.25,21.0,20.25,20.9,29205.0,1647316500.0
20.8,21.3,20.8,21.0,22633.0,1647316800.0
21.0,21.2,20.9,21.15,8516.0,1647317100.0
21.15,21.15,20.9,21.0,22680.0,1647317400.0
21.0,21.15,21.0,21.15,8969.0,1647317700.0
21.15,21.15,21.1,21.1,6948.0,1647318000.0
21.1,21.15,20.7,21.1,9013.0,1647318300.0
21.1,21.15,20.5,21.1,2160.0,1647318600.0
21.15,21.15,20.55,21.0,4790.0,1647318900.0
20.95,20.95,20.55,20.8,1935.0,1647319200.0
20.8,20.95,20.6,20.9,4528.0,1647319500.0
20.95,20.95,20.2,20.9,6285.0,1647319800.0
20.95,21.0,20.95,21.0,2030.0,1647320100.0
21.0,21.05,20.7,20.9,4906.0,1647320400.0
20.9,21.0,20.7,20.95,1026.0,1647320700.0
20.95,21.0,20.95,20.95,1454.0,1647321000.0
20.9,20.95,20.75,20.75,3277.0,1647321300.0
20.75,20.95,20.75,20.95,3748.0,1647321600.0
20.95,20.95,20.75,20.9,1837.0,1647321900.0
20.9,20.9,20.75,20.8,1431.0,1647322200.0
20.8,20.9,20.75,20.9,5158.0,1647322500.0
20.9,20.9,20.9,20.9,1716.0,1647322800.0
20.9,20.95,20.75,20.95,3571.0,1647323100.0
20.95,21.05,20.75,21.05,19547.0,1647323400.0
21.05,21.5,21.05,21.5,22255.0,1647323700.0
21.5,21.5,20.8,21.45,2560.0,1647324000.0
21.0,21.5,21.0,21.5,5183.0,1647324300.0
21.5,21.5,21.4,21.5,10223.0,1647324600.0
21.5,21.5,21.5,21.5,16707.0,1647324900.0
21.5,21.5,21.5,21.5,169.0,1647325200.0
21.5,21.5,21.5,21.5,176.0,1647325500.0
21.5,21.5,21.5,21.5,2127.0,1647325800.0
21.5,21.5,21.5,21.5,195.0,1647326100.0
21.5,21.5,21.5,21.5,40.0,1647326400.0
21.5,21.5,21.5,21.5,1000.0,1647326700.0
21.5,21.5,21.5,21.5,1350.0,1647327000.0
21.5,21.5,21.5,21.5,14942.0,1647327300.0
21.5,21.5,21.5,21.5,386.0,1647327600.0
21.5,21.5,21.5,21.5,2927.0,1647327900.0
21.5,21.5,21.5,21.5,4427.0,1647328200.0
21.5,21.5,21.4,21.5,2333.0,1647328500.0
21.5,21.5,21.1,21.1,5117.0,1647328800.0
21.5,21.5,21.1,21.45,4131.0,1647329100.0
21.1,21.5,21.1,21.1,1049.0,1647329400.0
21.45,21.45,21.15,21.45,3928.0,1647329700.0
21.5,21.5,21.15,21.15,4736.0,1647330000.0
21.3,21.5,21.1,21.4,6667.0,1647330300.0
21.1,21.45,21.0,21.4,3407.0,1647330600.0
21.4,21.45,21.1,21.4,2541.0,1647330900.0
21.4,21.45,21.2,21.45,1472.0,1647331200.0
21.45,21.5,21.2,21.5,1318.0,1647331500.0
21.5,21.5,21.4,21.4,2095.0,1647331800.0
21.45,21.5,21.4,21.45,4073.0,1647332100.0
21.45,21.5,21.45,21.45,2741.0,1647332400.0
21.45,21.5,21.45,21.45,6707.0,1647332700.0
21.5,21.5,21.45,21.5,718.0,1647333000.0
21.45,21.5,21.4,21.5,2123.0,1647333300.0
21.5,21.5,21.45,21.5,6396.0,1647333600.0
21.5,21.5,21.5,21.5,5200.0,1647333900.0
21.5,21.5,21.5,21.5,60.0,1647334200.0
21.5,21.5,21.5,21.5,3137.0,1647334500.0
21.45,21.5,21.45,21.5,1517.0,1647334800.0
21.5,21.5,21.5,21.5,2660.0,1647335100.0
21.5,21.5,21.5,21.5,0.0,1647335400.0
21.5,21.5,21.5,21.5,3956.0,1647335700.0
21.5,21.5,21.4,21.5,3135.0,1647336000.0
21.4,21.5,21.4,21.4,1045.0,1647336300.0
21.5,21.5,21.45,21.45,2919.0,1647336600.0
21.45,21.5,21.4,21.5,14907.0,1647336900.0
21.5,21.5,21.5,21.5,2783.0,1647337200.0
21.5,21.5,21.5,21.5,769.0,1647337500.0
21.5,21.5,20.6,20.85,75997.0,1647337800.0
21.5,21.5,21.05,21.05,1140.0,1647338100.0
21.05,21.05,21.05,21.05,0.0,1647338400.0
