open,high,low,close,volume,timestamp
29.15,29.15,29.15,29.15,2.0,1754365980.0
29.15,29.15,28.99,28.99,1.0,1754366100.0
28.99,28.99,28.99,28.99,0.0,1754366400.0
28.99,28.99,28.99,28.99,0.0,1754366700.0
28.99,28.99,28.95,28.95,99.0,1754367000.0
28.95,28.95,28.95,28.95,0.0,1754367300.0
28.95,28.95,28.95,28.95,0.0,1754367600.0
28.95,28.95,28.95,28.95,0.0,1754367900.0
28.95,28.95,28.93,28.93,1000.0,1754368200.0
28.93,28.93,28.93,28.93,86.0,1754368500.0
28.93,28.93,28.93,28.93,0.0,1754368800.0
28.93,28.93,28.93,28.93,105.0,1754369100.0
28.93,28.93,28.93,28.93,0.0,1754369400.0
28.0,28.8,28.0,28.15,151.0,1754369700.0
28.15,28.15,28.15,28.15,1.0,1754370000.0
28.15,28.15,28.15,28.15,199.0,1754370300.0
28.15,28.15,28.15,28.15,0.0,1754370600.0
28.15,28.15,28.15,28.15,0.0,1754370900.0
28.15,28.15,28.15,28.15,0.0,1754371200.0
28.15,28.15,28.15,28.15,1894.0,1754371500.0
28.15,28.15,28.15,28.15,0.0,1754371800.0
28.15,28.15,28.15,28.15,0.0,1754372100.0
28.6,28.6,28.6,28.6,1.0,1754372400.0
28.6,28.6,28.6,28.6,0.0,1754372700.0
28.6,28.6,28.6,28.6,0.0,1754373000.0
28.6,28.6,28.6,28.6,0.0,1754373300.0
28.6,28.6,28.6,28.6,0.0,1754373600.0
28.6,28.6,28.6,28.6,0.0,1754373900.0
28.6,28.6,28.59,28.59,4.0,1754374200.0
28.59,28.59,28.59,28.59,0.0,1754374500.0
28.59,28.59,28.59,28.59,1.0,1754374800.0
28.59,28.59,28.58,28.58,9.0,1754375100.0
28.58,28.58,28.58,28.58,0.0,1754375400.0
28.58,28.58,28.58,28.58,0.0,1754375700.0
28.58,28.58,28.58,28.58,3.0,1754376000.0
28.59,29.4,28.59,29.4,784.0,1754376300.0
29.4,29.4,29.4,29.4,0.0,1754376600.0
29.4,29.4,29.4,29.4,0.0,1754376900.0
29.4,29.4,29.4,29.4,0.0,1754377200.0
29.4,29.4,29.4,29.4,0.0,1754377500.0
29.4,29.4,29.4,29.4,0.0,1754377800.0
29.4,29.4,29.4,29.4,0.0,1754378100.0
29.4,29.4,29.4,29.4,0.0,1754378400.0
29.4,29.4,29.4,29.4,0.0,1754378700.0
29.4,29.4,29.4,29.4,0.0,1754379000.0
29.4,29.4,29.4,29.4,0.0,1754379300.0
29.4,29.4,29.4,29.4,0.0,1754379600.0
29.4,29.4,28.85,28.85,1.0,1754379900.0
28.85,28.85,28.85,28.85,0.0,1754380200.0
28.85,28.85,28.85,28.85,0.0,1754380500.0
28.85,28.85,28.85,28.85,0.0,1754380800.0
28.85,28.85,28.85,28.85,0.0,1754381100.0
28.85,28.85,28.78,28.78,4.0,1754381400.0
28.78,28.78,27.2,27.2,8229.0,1754381700.0
27.2,27.2,27.2,27.2,201.0,1754382000.0
27.2,27.2,27.2,27.2,4.0,1754382300.0
27.2,27.2,27.2,27.2,0.0,1754382600.0
27.2,27.2,27.2,27.2,0.0,1754382900.0
27.2,27.2,27.2,27.2,30.0,1754383200.0
27.2,27.2,27.2,27.2,0.0,1754383500.0
27.2,27.2,27.2,27.2,1.0,1754383800.0
27.2,27.2,27.2,27.2,15.0,1754384100.0
27.2,27.2,27.2,27.2,2.0,1754384400.0
27.2,27.2,27.2,27.2,3.0,1754384700.0
27.2,27.2,27.2,27.2,100.0,1754385000.0
27.2,27.2,27.2,27.2,1.0,1754385300.0
27.2,27.2,27.2,27.2,0.0,1754385600.0
27.2,27.2,27.2,27.2,0.0,1754385900.0
27.2,27.2,27.2,27.2,0.0,1754386200.0
27.2,27.2,27.2,27.2,462.0,1754386500.0
27.2,27.2,27.2,27.2,202.0,1754386800.0
27.2,27.2,27.2,27.2,40.0,1754387100.0
27.2,27.2,27.2,27.2,258.0,1754387400.0
27.2,27.2,27.2,27.2,65.0,1754387700.0
