open,high,low,close,volume,timestamp
8.2,8.2,8.2,8.2,0.0,1629949980.0
8.2,8.2,8.2,8.2,0.0,1629950738.0
8.3,8.3,8.3,8.3,0.0,1629952966.0
8.3,8.3,8.3,8.3,0.0,1629960252.0
8.3,8.3,8.3,8.3,0.0,1629960312.0
8.3,8.35,8.3,8.35,0.0,1629960612.0
8.3,8.3,8.25,8.25,0.0,1629960907.0
8.25,8.25,8.25,8.25,0.0,1629968296.0
8.25,8.25,8.25,8.25,0.0,1629968416.0
8.25,8.25,8.25,8.25,0.0,1629968716.0
8.25,8.25,8.25,8.25,0.0,1629969016.0
8.25,8.25,8.25,8.25,0.0,1629969316.0
8.25,8.25,8.25,8.25,0.0,1629969616.0
8.25,8.25,8.25,8.25,0.0,1629969916.0
8.25,8.25,8.25,8.25,0.0,1629970216.0
8.25,8.25,8.25,8.25,0.0,1629970516.0
8.25,8.25,8.25,8.25,0.0,1629970816.0
8.25,8.9,8.25,8.9,0.0,1629971116.0
8.9,8.9,8.9,8.9,0.0,1629971400.0
8.9,8.9,8.9,8.9,0.0,1629971700.0
